date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_MANSetpt_iSelInput
20.09.2015,10:13:59.9997552,0.952262963,0.512065274,1.00179861,0.379790103,1
20.09.2015,10:14:00.0045348,0.958451655,0.512065274,1.001743265,0.379790103,1
20.09.2015,10:14:00.0093716,0.951234256,0.512041068,1.00168792,0.366491767,1
20.09.2015,10:14:00.0140870,0.960639221,0.512006337,1.00179861,0.366323075,1
20.09.2015,10:14:00.0189238,0.955390011,0.511956122,1.001632575,0.379440471,1
20.09.2015,10:14:00.0237232,0.961539259,0.511956122,1.00179861,0.379440471,1
20.09.2015,10:14:00.0285716,0.958366501,0.511928758,1.001632575,0.366316046,1
20.09.2015,10:14:00.0332840,0.960158042,0.511893565,1.00179861,0.381053062,1
20.09.2015,10:14:00.0380704,0.961351832,0.511893565,1.00168792,0.381053062,1
20.09.2015,10:14:00.0429484,0.953185164,0.51196274,1.001743265,0.369475518,1
20.09.2015,10:14:00.0477612,0.960799407,0.511990104,1.001743265,0.366193041,1
20.09.2015,10:14:00.0524866,0.953525813,0.511982625,1.00168792,0.380435853,1
20.09.2015,10:14:00.0572764,0.961234436,0.511982625,1.001853955,0.380435853,1
20.09.2015,10:14:00.0621176,0.954589464,0.51202367,1.00168792,0.368164636,1
20.09.2015,10:14:00.0668698,0.957934075,0.512086818,1.001853955,0.367032989,1
20.09.2015,10:14:00.0717740,0.95540932,0.512086818,1.00168792,0.367032989,1
20.09.2015,10:14:00.0764986,0.954936295,0.512053697,1.001743265,0.37971875,1
20.09.2015,10:14:00.0813036,0.958021836,0.512061064,1.00168792,0.366702633,1
20.09.2015,10:14:00.0860692,0.950970619,0.512034753,1.001743265,0.365093024,1
20.09.2015,10:14:00.0909482,0.959990049,0.512034753,1.001743265,0.365093024,1
20.09.2015,10:14:00.0956568,0.952790036,0.512042232,1.001632575,0.380100491,1
20.09.2015,10:14:00.1005638,0.959610967,0.512049599,1.001743265,0.368203295,1
20.09.2015,10:14:00.1052592,0.954245539,0.512069596,1.00157723,0.364379595,1
20.09.2015,10:14:00.1100326,0.957272907,0.512069596,1.001743265,0.364379595,1
20.09.2015,10:14:00.1148356,0.957258164,0.512036475,1.001632575,0.378848236,1
20.09.2015,10:14:00.1197730,0.954355694,0.512001744,1.001743265,0.36761287,1
20.09.2015,10:14:00.1244610,0.95990759,0.512001744,1.00168792,0.36761287,1
20.09.2015,10:14:00.1293430,0.953656359,0.511942807,1.001632575,0.365630732,1
20.09.2015,10:14:00.1340832,0.963166507,0.511906482,1.00168792,0.379476148,1
20.09.2015,10:14:00.1389460,0.956355824,0.511918058,1.00157723,0.367546096,1
20.09.2015,10:14:00.1436580,0.962641463,0.511918058,1.001743265,0.367546096,1
20.09.2015,10:14:00.1484852,0.958516104,0.511921216,1.00157723,0.378816127,1
20.09.2015,10:14:00.1533634,0.960301496,0.511905317,1.001743265,0.36875506,1
20.09.2015,10:14:00.1581152,0.961261668,0.511905317,1.001632575,0.36875506,1
20.09.2015,10:14:00.1628738,0.954114009,0.511950573,1.00168792,0.36893781,1
20.09.2015,10:14:00.1676988,0.963026899,0.511911042,1.001632575,0.378152539,1
20.09.2015,10:14:00.1725534,0.952378327,0.512036284,1.00157723,0.368308727,1
20.09.2015,10:14:00.1773030,0.960506651,0.512036284,1.00168792,0.368308727,1
20.09.2015,10:14:00.1820540,0.956702329,0.511944721,1.00146654,0.368157607,1
20.09.2015,10:14:00.1868970,0.96181331,0.511945789,1.00168792,0.378644878,1
20.09.2015,10:14:00.1916760,0.959114596,0.511945789,1.001521885,0.378644878,1
20.09.2015,10:14:00.1964528,0.958719816,0.511935264,1.001632575,0.367879967,1
20.09.2015,10:14:00.2012588,0.959757381,0.512011041,1.001521885,0.367915111,1
20.09.2015,10:14:00.2061034,0.951642187,0.51202493,1.00157723,0.378866075,1
20.09.2015,10:14:00.2109268,0.96078442,0.51202493,1.00157723,0.378866075,1
20.09.2015,10:14:00.2156272,0.952861407,0.512057556,1.00146654,0.368505536,1
20.09.2015,10:14:00.2205686,0.959293608,0.512090182,1.001632575,0.368864007,1
20.09.2015,10:14:00.2252980,0.953307025,0.512121166,1.00146654,0.377235645,1
20.09.2015,10:14:00.2300208,0.956758548,0.512121166,1.001632575,0.377235645,1
20.09.2015,10:14:00.2348440,0.95464426,0.512164316,1.001411195,0.367036504,1
20.09.2015,10:14:00.2397752,0.952190744,0.512127481,1.001521885,0.36690647,1
20.09.2015,10:14:00.2444984,0.957219749,0.512127481,1.00146654,0.36690647,1
20.09.2015,10:14:00.2492182,0.94983713,0.512109318,1.00146654,0.377642361,1
20.09.2015,10:14:00.2541364,0.95952594,0.512070377,1.001521885,0.366625316,1
20.09.2015,10:14:00.2588816,0.950904172,0.512146154,1.001411195,0.366221156,1
20.09.2015,10:14:00.2636900,0.957276159,0.512146154,1.00157723,0.366221156,1
20.09.2015,10:14:00.2685260,0.952790346,0.512151496,1.001411195,0.377389056,1
20.09.2015,10:14:00.2733728,0.953990757,0.512169387,1.00157723,0.366808066,1
20.09.2015,10:14:00.2780618,0.954599021,0.512169387,1.00146654,0.366808066,1
20.09.2015,10:14:00.2828860,0.950006143,0.51211466,1.001521885,0.366523397,1
20.09.2015,10:14:00.2877254,0.957098472,0.512131754,1.001521885,0.376357996,1
20.09.2015,10:14:00.2924378,0.949298668,0.512140174,1.00146654,0.366421479,1
20.09.2015,10:14:00.2973682,0.957357127,0.512140174,1.001521885,0.366421479,1
20.09.2015,10:14:00.3020994,0.951393175,0.512137016,1.00135585,0.36631956,1
20.09.2015,10:14:00.3068204,0.957723598,0.512092144,1.001521885,0.378270272,1
20.09.2015,10:14:00.3116080,0.954633819,0.512092144,1.00135585,0.378270272,1
20.09.2015,10:14:00.3165734,0.954557956,0.512075304,1.001521885,0.366027863,1
20.09.2015,10:14:00.3213046,0.957734321,0.512055308,1.001411195,0.365708049,1
20.09.2015,10:14:00.3260476,0.949578282,0.512075607,1.00146654,0.377446138,1
20.09.2015,10:14:00.3308308,0.958570884,0.512075607,1.00146654,0.377446138,1
20.09.2015,10:14:00.3357732,0.951508413,0.51207245,1.00135585,0.367370375,1
20.09.2015,10:14:00.3405240,0.958892185,0.512065083,1.001521885,0.367732361,1
20.09.2015,10:14:00.3452756,0.954842121,0.512015937,1.00135585,0.376679087,1
20.09.2015,10:14:00.3500190,0.958353453,0.512015937,1.001521885,0.376679087,1
20.09.2015,10:14:00.3549784,0.957503434,0.51200436,1.00135585,0.366822124,1
20.09.2015,10:14:00.3597034,0.954437204,0.512005412,1.00146654,0.366973244,1
20.09.2015,10:14:00.3645344,0.959426222,0.512005412,1.001411195,0.366973244,1
20.09.2015,10:14:00.3693354,0.951724483,0.512002207,1.00135585,0.377991993,1
20.09.2015,10:14:00.3740600,0.960370412,0.512009574,1.001411195,0.366846725,1
20.09.2015,10:14:00.3788708,0.953346047,0.512014836,1.001300505,0.366442565,1
20.09.2015,10:14:00.3837316,0.959912413,0.512014836,1.00146654,0.366442565,1
20.09.2015,10:14:00.3885242,0.955167526,0.512032999,1.001300505,0.377856421,1
20.09.2015,10:14:00.3932762,0.957628969,0.512005635,1.001521885,0.367662072,1
20.09.2015,10:14:00.3981380,0.958090888,0.512005635,1.00135585,0.367662072,1
20.09.2015,10:14:00.4029386,0.952966552,0.511984586,1.001411195,0.367820222,1
20.09.2015,10:14:00.4076510,0.961666826,0.511934372,1.001411195,0.377353379,1
20.09.2015,10:14:00.4125554,0.953784419,0.511943844,1.00135585,0.367669101,1
20.09.2015,10:14:00.4172936,0.962087012,0.511943844,1.00146654,0.367669101,1
20.09.2015,10:14:00.4221342,0.956618512,0.511913322,1.001300505,0.368097862,1
20.09.2015,10:14:00.4269128,0.962024043,0.51192187,1.00146654,0.379504689,1
20.09.2015,10:14:00.4317630,0.958884633,0.51192187,1.001300505,0.379504689,1
20.09.2015,10:14:00.4364416,0.95824497,0.511940814,1.001411195,0.367690188,1
20.09.2015,10:14:00.4413194,0.961469793,0.511912398,1.001300505,0.367788592,1
20.09.2015,10:14:00.4461012,0.953551556,0.51192415,1.00135585,0.379140786,1
20.09.2015,10:14:00.4509766,0.962650032,0.51192415,1.001411195,0.379140786,1
20.09.2015,10:14:00.4556882,0.956741408,0.511874685,1.001300505,0.369647725,1
20.09.2015,10:14:00.4605238,0.963988221,0.511883104,1.00146654,0.369521206,1
20.09.2015,10:14:00.4653182,0.958675279,0.511884173,1.00124516,0.37937982,1
20.09.2015,10:14:00.4700830,0.962372173,0.511884173,1.00146654,0.37937982,1
20.09.2015,10:14:00.4749096,0.961829426,0.511862071,1.001300505,0.369117046,1
20.09.2015,10:14:00.4797344,0.958445639,0.511873648,1.001411195,0.368719916,1
20.09.2015,10:14:00.4845326,0.963397952,0.511873648,1.00135585,0.368719916,1
20.09.2015,10:14:00.4892674,0.955447301,0.511886469,1.00135585,0.380410879,1
20.09.2015,10:14:00.4941376,0.963289762,0.511930672,1.001411195,0.368698829,1
20.09.2015,10:14:00.4989368,0.956300866,0.511934882,1.001300505,0.368516079,1
20.09.2015,10:14:00.5037418,0.963033721,0.511934882,1.00146654,0.368516079,1
20.09.2015,10:14:00.5085570,0.958011725,0.511960523,1.00124516,0.379650964,1
20.09.2015,10:14:00.5132830,0.959319385,0.511982625,1.00146654,0.369092445,1
20.09.2015,10:14:00.5180798,0.959787241,0.511982625,1.001300505,0.369092445,1
20.09.2015,10:14:00.5229492,0.954110864,0.51198894,1.00135585,0.36921545,1
20.09.2015,10:14:00.5277620,0.961583545,0.511984666,1.00135585,0.378712664,1
20.09.2015,10:14:00.5324858,0.954765369,0.511953092,1.00124516,0.368182208,1
20.09.2015,10:14:00.5372146,0.962953574,0.511953092,1.00135585,0.368182208,1
20.09.2015,10:14:00.5421392,0.956933409,0.511954145,1.001189815,0.368930782,1
20.09.2015,10:14:00.5469566,0.961986944,0.511966966,1.001411195,0.380589263,1
20.09.2015,10:14:00.5516884,0.959048722,0.511966966,1.00124516,0.380589263,1
20.09.2015,10:14:00.5564906,0.957290711,0.512021693,1.00135585,0.368565281,1
20.09.2015,10:14:00.5613088,0.958720586,0.512070106,1.001300505,0.36733523,1
20.09.2015,10:14:00.5660870,0.950584154,0.512083995,1.001300505,0.377777933,1
20.09.2015,10:14:00.5709844,0.9595766,0.512083995,1.00135585,0.377777933,1
20.09.2015,10:14:00.5756876,0.953015465,0.512063999,1.00124516,0.367936198,1
20.09.2015,10:14:00.5804964,0.959877676,0.512078733,1.001411195,0.368031087,1
20.09.2015,10:14:00.5852880,0.955681897,0.512034929,1.00124516,0.377649496,1
20.09.2015,10:14:00.5901222,0.959182292,0.512034929,1.001411195,0.377649496,1
20.09.2015,10:14:00.5949306,0.958200744,0.512032824,1.00124516,0.36724737,1
20.09.2015,10:14:00.5997714,0.955139387,0.512023352,1.00135585,0.367521495,1
20.09.2015,10:14:00.6044564,0.960232223,0.512023352,1.001300505,0.367521495,1
20.09.2015,10:14:00.6092344,0.952535217,0.512019078,1.00124516,0.378241731,1
20.09.2015,10:14:00.6140664,0.962063381,0.511989609,1.00135585,0.367321173,1
20.09.2015,10:14:00.6188286,0.955092216,0.511996976,1.001189815,0.367134908,1
20.09.2015,10:14:00.6238152,0.961560978,0.511996976,1.00135585,0.367134908,1
20.09.2015,10:14:00.6285178,0.957466894,0.511992703,1.001189815,0.378412979,1
20.09.2015,10:14:00.6332170,0.957925806,0.512040063,1.001300505,0.368639084,1
20.09.2015,10:14:00.6380710,0.958593672,0.512040063,1.001189815,0.368639084,1
20.09.2015,10:14:00.6428848,0.952230453,0.51206006,1.00124516,0.369275196,1
20.09.2015,10:14:00.6476782,0.959244227,0.51208677,1.00124516,0.377549601,1
20.09.2015,10:14:00.6524170,0.951140387,0.512107819,1.00113447,0.367145451,1
20.09.2015,10:14:00.6572818,0.959114959,0.512107819,1.001300505,0.367145451,1
20.09.2015,10:14:00.6620884,0.954420917,0.512052039,1.00113447,0.367514466,1
20.09.2015,10:14:00.6669176,0.958892216,0.512081954,1.001300505,0.378006264,1
20.09.2015,10:14:00.6718442,0.956025273,0.512081954,1.00113447,0.378006264,1
20.09.2015,10:14:00.6764986,0.955723543,0.512065115,1.00124516,0.366909984,1
20.09.2015,10:14:00.6812560,0.95811002,0.512087216,1.00113447,0.366178983,1
20.09.2015,10:14:00.6860526,0.950200122,0.51209149,1.001189815,0.378088321,1
20.09.2015,10:14:00.6909496,0.959075807,0.51209149,1.00124516,0.378088321,1
20.09.2015,10:14:00.6956498,0.952617743,0.512067283,1.00113447,0.368010001,1
20.09.2015,10:14:00.7005646,0.958971561,0.512103067,1.001300505,0.368097862,1
20.09.2015,10:14:00.7053036,0.953517595,0.512111614,1.00113447,0.377189266,1
20.09.2015,10:14:00.7100186,0.956750434,0.512111614,1.001300505,0.377189266,1
20.09.2015,10:14:00.7148314,0.955913877,0.512111614,1.001189815,0.366966215,1
20.09.2015,10:14:00.7197840,0.954363593,0.51202847,1.001300505,0.367317658,1
20.09.2015,10:14:00.7244980,0.959679559,0.51202847,1.00124516,0.367317658,1
20.09.2015,10:14:00.7292438,0.95176383,0.512038086,1.001189815,0.377403326,1
20.09.2015,10:14:00.7340726,0.962446249,0.511950732,1.00124516,0.367286028,1
20.09.2015,10:14:00.7389784,0.954951297,0.511985463,1.00113447,0.367300086,1
20.09.2015,10:14:00.7436986,0.96142774,0.511985463,1.00124516,0.367300086,1
20.09.2015,10:14:00.7484192,0.957945895,0.51196089,1.001079126,0.379051594,1
20.09.2015,10:14:00.7533020,0.959875627,0.511942998,1.00124516,0.369039729,1
20.09.2015,10:14:00.7581056,0.960705852,0.511942998,1.001079126,0.369039729,1
20.09.2015,10:14:00.7628944,0.954823931,0.511930369,1.00113447,0.369932394,1
20.09.2015,10:14:00.7676990,0.961473918,0.511989514,1.001079126,0.366895927,1
20.09.2015,10:14:00.7725770,0.953504106,0.512006066,1.001023781,0.381220742,1
20.09.2015,10:14:00.7772570,0.96143471,0.512006066,1.00113447,0.381220742,1
20.09.2015,10:14:00.7821024,0.954750516,0.512038692,1.000968436,0.36878669,1
20.09.2015,10:14:00.7869344,0.959065642,0.512066056,1.001189815,0.367219254,1
20.09.2015,10:14:00.7917188,0.956432765,0.512066056,1.001023781,0.367219254,1
20.09.2015,10:14:00.7965514,0.954039018,0.512117339,1.001189815,0.378894616,1
20.09.2015,10:14:00.8012928,0.957707703,0.512099447,1.001079126,0.36620007,1
20.09.2015,10:14:00.8061290,0.950725794,0.512064716,1.00113447,0.364551802,1
20.09.2015,10:14:00.8108298,0.959734853,0.512064716,1.001189815,0.364551802,1
20.09.2015,10:14:00.8157734,0.953850403,0.512012365,1.001079126,0.379572475,1
20.09.2015,10:14:00.8205262,0.960595321,0.512023942,1.00124516,0.368213838,1
20.09.2015,10:14:00.8252800,0.956419248,0.511994473,1.001079126,0.365008678,1
20.09.2015,10:14:00.8300210,0.959489986,0.511994473,1.001189815,0.365008678,1
20.09.2015,10:14:00.8349764,0.958777115,0.512000883,1.001023781,0.379772265,1
20.09.2015,10:14:00.8397418,0.955544913,0.511966152,1.00113447,0.368284126,1
20.09.2015,10:14:00.8445088,0.961464226,0.511966152,1.001079126,0.368284126,1
20.09.2015,10:14:00.8492208,0.954973136,0.511912477,1.001023781,0.366309017,1
20.09.2015,10:14:00.8541732,0.963420014,0.511926366,1.00113447,0.380646346,1
20.09.2015,10:14:00.8588870,0.958632232,0.511852695,1.000968436,0.368270069,1
20.09.2015,10:14:00.8637486,0.964852662,0.511852695,1.00113447,0.368270069,1
20.09.2015,10:14:00.8685302,0.961761992,0.511823226,1.000913091,0.367307115,1
20.09.2015,10:14:00.8732574,0.961662093,0.511873744,1.001079126,0.369893735,1
20.09.2015,10:14:00.8780728,0.962980094,0.511873744,1.000968436,0.369893735,1
20.09.2015,10:14:00.8828936,0.95741577,0.511825124,1.001023781,0.383157992,1
20.09.2015,10:14:00.8877044,0.964789561,0.511874589,1.001023781,0.366976759,1
20.09.2015,10:14:00.8924598,0.956760524,0.511904058,1.000968436,0.37165095,1
20.09.2015,10:14:00.8973124,0.964420663,0.511904058,1.00113447,0.37165095,1
20.09.2015,10:14:00.9021298,0.957815713,0.511953204,1.000913091,0.382219693,1
20.09.2015,10:14:00.9068308,0.961867034,0.511970043,1.00113447,0.368298184,1
20.09.2015,10:14:00.9117592,0.959721967,0.511970043,1.000968436,0.368298184,1
20.09.2015,10:14:00.9164998,0.956336826,0.512031085,1.00113447,0.368210323,1
20.09.2015,10:14:00.9213120,0.960980536,0.512007581,1.001023781,0.380610669,1
20.09.2015,10:14:00.9260734,0.952565824,0.51202863,1.001079126,0.366656945,1
20.09.2015,10:14:00.9309638,0.961720101,0.51202863,1.00113447,0.366656945,1
20.09.2015,10:14:00.9356312,0.956636864,0.511947591,1.000968436,0.366558541,1
20.09.2015,10:14:00.9405460,0.962914317,0.511971096,1.001189815,0.382141204,1
20.09.2015,10:14:00.9452178,0.958266352,0.511971096,1.001023781,0.382141204,1
20.09.2015,10:14:00.9501732,0.962618536,0.511895319,1.001189815,0.366537455,1
20.09.2015,10:14:00.9549348,0.962785876,0.511885847,1.001023781,0.368997556,1
20.09.2015,10:14:00.9597270,0.95720736,0.511922157,1.00113447,0.370020255,1
20.09.2015,10:14:00.9645236,0.963835126,0.511922157,1.001079126,0.370020255,1
20.09.2015,10:14:00.9692996,0.955836166,0.511930815,1.001023781,0.380696294,1
20.09.2015,10:14:00.9741516,0.963751092,0.511957127,1.001079126,0.369661783,1
20.09.2015,10:14:00.9789296,0.956637466,0.511993963,1.000913091,0.368667199,1
20.09.2015,10:14:00.9837308,0.962319941,0.511993963,1.001079126,0.368667199,1
20.09.2015,10:14:00.9884582,0.957720612,0.512043109,1.000913091,0.379683073,1
20.09.2015,10:14:00.9933122,0.957121863,0.512076787,1.001023781,0.367363346,1
20.09.2015,10:14:00.9981444,0.959017639,0.512076787,1.000913091,0.367363346,1
20.09.2015,10:14:01.0029424,0.950638529,0.512118885,1.000913091,0.369732072,1
20.09.2015,10:14:01.0077238,0.959771875,0.512112475,1.000913091,0.378652014,1
20.09.2015,10:14:01.0124886,0.952460728,0.512104055,1.000857746,0.368129492,1
20.09.2015,10:14:01.0172344,0.959880893,0.512104055,1.001023781,0.368129492,1
20.09.2015,10:14:01.0221388,0.95528323,0.512076692,1.000857746,0.368034602,1
20.09.2015,10:14:01.0269584,0.957818606,0.512130112,1.001079126,0.378470062,1
20.09.2015,10:14:01.0316898,0.956288235,0.512130112,1.000857746,0.378470062,1
20.09.2015,10:14:01.0364144,0.955789917,0.512026971,1.001023781,0.367075163,1
20.09.2015,10:14:01.0413290,0.961078337,0.512014342,1.000968436,0.366368762,1
20.09.2015,10:14:01.0460794,0.953765078,0.511984251,1.000913091,0.365623703,1
20.09.2015,10:14:01.0508502,0.962839595,0.511984251,1.001023781,0.365623703,1
20.09.2015,10:14:01.0557312,0.955625332,0.51200133,1.000913091,0.380100491,1
20.09.2015,10:14:01.0605254,0.960183569,0.512076054,1.001079126,0.369496605,1
20.09.2015,10:14:01.0652592,0.956066377,0.512076054,1.000857746,0.369496605,1
20.09.2015,10:14:01.0700760,0.956841015,0.51211289,1.001023781,0.365880256,1
20.09.2015,10:14:01.0749102,0.957282653,0.512116095,1.000913091,0.37973302,1
20.09.2015,10:14:01.0796714,0.950565148,0.512159245,1.000968436,0.367103278,1
20.09.2015,10:14:01.0844748,0.95783121,0.512159245,1.000968436,0.367103278,1
20.09.2015,10:14:01.0892994,0.950205565,0.512159245,1.000857746,0.366702633,1
20.09.2015,10:14:01.0940352,0.958289604,0.512158177,1.001023781,0.378712664,1
20.09.2015,10:14:01.0989222,0.954960232,0.512048722,1.000802401,0.366544484,1
20.09.2015,10:14:01.1036540,0.959930155,0.512048722,1.000968436,0.366544484,1
20.09.2015,10:14:01.1084238,0.959839235,0.511939267,1.000802401,0.365799425,1
20.09.2015,10:14:01.1132112,0.957106913,0.512021534,1.000913091,0.379469012,1
20.09.2015,10:14:01.1180816,0.959940493,0.512021534,1.000857746,0.379469012,1
20.09.2015,10:14:01.1229126,0.953880079,0.511954177,1.000857746,0.370547419,1
20.09.2015,10:14:01.1276986,0.962323305,0.51198575,1.000913091,0.365834569,1
20.09.2015,10:14:01.1324778,0.954508525,0.51200951,1.000802401,0.368888608,1
20.09.2015,10:14:01.1373482,0.961650999,0.51200951,1.000968436,0.368888608,1
20.09.2015,10:14:01.1420938,0.957558887,0.511981445,1.000802401,0.381602484,1
20.09.2015,10:14:01.1469160,0.959803265,0.512016176,1.000968436,0.367011903,1
20.09.2015,10:14:01.1517962,0.958892254,0.512016176,1.000857746,0.367011903,1
20.09.2015,10:14:01.1564986,0.954358949,0.512044592,1.000968436,0.368800748,1
20.09.2015,10:14:01.1612896,0.958770402,0.512100149,1.000913091,0.379939946,1
20.09.2015,10:14:01.1661032,0.950240584,0.512129617,1.000913091,0.365708049,1
20.09.2015,10:14:01.1709232,0.958991672,0.512129617,1.000968436,0.365708049,1
20.09.2015,10:14:01.1757076,0.955208767,0.512017005,1.000857746,0.366266844,1
20.09.2015,10:14:01.1804618,0.960512194,0.512036874,1.001023781,0.367686673,1
20.09.2015,10:14:01.1852952,0.956866906,0.512036874,1.000857746,0.367686673,1
20.09.2015,10:14:01.1901012,0.959546232,0.511967954,1.001023781,0.378338058,1
20.09.2015,10:14:01.1948602,0.96061445,0.511976374,1.000857746,0.368175179,1
20.09.2015,10:14:01.1997504,0.952265323,0.512042678,1.000913091,0.368860493,1
20.09.2015,10:14:01.2044928,0.960505065,0.512042678,1.000913091,0.368860493,1
20.09.2015,10:14:01.2092984,0.95194216,0.512087551,1.000802401,0.380146871,1
20.09.2015,10:14:01.2141474,0.958137954,0.512152803,1.000968436,0.367725332,1
20.09.2015,10:14:01.2189720,0.952077355,0.512171747,1.000802401,0.367809678,1
20.09.2015,10:14:01.2237060,0.956296368,0.512171747,1.000968436,0.367809678,1
20.09.2015,10:14:01.2284654,0.954196771,0.512176021,1.000802401,0.377760094,1
20.09.2015,10:14:01.2332198,0.953052691,0.512136028,1.000913091,0.36607355,1
20.09.2015,10:14:01.2381614,0.956954496,0.512136028,1.000857746,0.36607355,1
20.09.2015,10:14:01.2429026,0.949446802,0.512127608,1.000802401,0.368305213,1
20.09.2015,10:14:01.2476190,0.959158855,0.512096864,1.000913091,0.364706437,1
20.09.2015,10:14:01.2524136,0.955241481,0.511961225,1.000802401,0.378009832,1
20.09.2015,10:14:01.2573268,0.962073736,0.511961225,1.000968436,0.378009832,1
20.09.2015,10:14:01.2620990,0.961205198,0.511814934,1.000802401,0.367630442,1
20.09.2015,10:14:01.2668736,0.963488398,0.511823354,1.000968436,0.366850239,1
20.09.2015,10:14:01.2717514,0.96346376,0.511823354,1.000857746,0.366850239,1
20.09.2015,10:14:01.2764552,0.958334076,0.511837243,1.000913091,0.382141204,1
20.09.2015,10:14:01.2813094,0.962314784,0.511953013,1.000913091,0.36921545,1
20.09.2015,10:14:01.2861424,0.954023569,0.511974062,1.000913091,0.367489865,1
20.09.2015,10:14:01.2909100,0.962655643,0.511974062,1.000968436,0.367489865,1
20.09.2015,10:14:01.2957444,0.955393035,0.512016798,1.000802401,0.379650964,1
20.09.2015,10:14:01.3005206,0.96068327,0.512023112,1.000968436,0.369675841,1
20.09.2015,10:14:01.3053150,0.957497191,0.512023112,1.000802401,0.369675841,1
20.09.2015,10:14:01.3100150,0.958702691,0.511977857,1.000913091,0.365841598,1
20.09.2015,10:14:01.3149738,0.96102505,0.511967173,1.000802401,0.37882683,1
20.09.2015,10:14:01.3197150,0.955127961,0.511907183,1.000857746,0.369348999,1
20.09.2015,10:14:01.3245458,0.964024313,0.511907183,1.000913091,0.369348999,1
20.09.2015,10:14:01.3292648,0.956474746,0.511911393,1.000802401,0.367595298,1
20.09.2015,10:14:01.3341338,0.962859723,0.511964255,1.000913091,0.368716401,1
20.09.2015,10:14:01.3389172,0.960033368,0.511869486,1.000802401,0.38116366,1
20.09.2015,10:14:01.3437028,0.963627993,0.511869486,1.000968436,0.38116366,1
20.09.2015,10:14:01.3484192,0.962591416,0.511863172,1.000802401,0.367602327,1
20.09.2015,10:14:01.3533740,0.95786646,0.511930528,1.000913091,0.368551223,1
20.09.2015,10:14:01.3580892,0.962903436,0.511930528,1.000857746,0.368551223,1
20.09.2015,10:14:01.3629462,0.954461683,0.51196258,1.000802401,0.383140154,1
20.09.2015,10:14:01.3677506,0.96378338,0.511953108,1.000913091,0.367303601,1
20.09.2015,10:14:01.3724732,0.956623021,0.511963633,1.000747056,0.366888898,1
20.09.2015,10:14:01.3773058,0.962776258,0.511963633,1.000913091,0.366888898,1
20.09.2015,10:14:01.3821166,0.958202859,0.511993548,1.000747056,0.381734488,1
20.09.2015,10:14:01.3869416,0.960152391,0.511978814,1.000968436,0.368210323,1
20.09.2015,10:14:01.3916580,0.960848932,0.511978814,1.000857746,0.368210323,1
20.09.2015,10:14:01.3964932,0.956311323,0.511918824,1.000857746,0.367999458,1
20.09.2015,10:14:01.4013066,0.963327055,0.51194952,1.000857746,0.368428218,1
20.09.2015,10:14:01.4061246,0.954945636,0.511978559,1.000857746,0.380678455,1
20.09.2015,10:14:01.4109678,0.963240287,0.511978559,1.000968436,0.380678455,1
20.09.2015,10:14:01.4156560,0.956867914,0.512002765,1.000802401,0.36752501,1
20.09.2015,10:14:01.4205446,0.960119782,0.51205644,1.001023781,0.370761799,1
20.09.2015,10:14:01.4252422,0.957711149,0.51205644,1.000857746,0.370761799,1
20.09.2015,10:14:01.4301822,0.956556701,0.51205644,1.000968436,0.378462927,1
20.09.2015,10:14:01.4348386,0.960437872,0.512031181,1.000857746,0.366642888,1
20.09.2015,10:14:01.4397652,0.953407465,0.512008027,1.000857746,0.36909596,1
20.09.2015,10:14:01.4444180,0.962239593,0.512008027,1.000913091,0.36909596,1
20.09.2015,10:14:01.4493746,0.954826245,0.512014438,1.000802401,0.379629558,1
20.09.2015,10:14:01.4541370,0.963348149,0.511961815,1.000913091,0.36860394,1
20.09.2015,10:14:01.4589266,0.956318431,0.512056536,1.000747056,0.368410646,1
20.09.2015,10:14:01.4637232,0.961901276,0.511937609,1.000913091,0.368410646,1
20.09.2015,10:14:01.4684998,0.958790169,0.512048451,1.000747056,0.367138422,1
20.09.2015,10:14:01.4732862,0.954168187,0.512061288,1.000857746,0.38051791,1
20.09.2015,10:14:01.4781172,0.960144706,0.512061288,1.000802401,0.38051791,1
20.09.2015,10:14:01.4829344,0.950558082,0.512139169,1.000802401,0.369535263,1
20.09.2015,10:14:01.4876542,0.959230584,0.512142326,1.000913091,0.366379305,1
20.09.2015,10:14:01.4925158,0.952288114,0.512150874,1.000802401,0.377538898,1
20.09.2015,10:14:01.4972334,0.957987721,0.512150874,1.000968436,0.377538898,1
20.09.2015,10:14:01.5021340,0.953999953,0.512177185,1.000802401,0.36752501,1
20.09.2015,10:14:01.5068798,0.956736102,0.512083517,1.000968436,0.363729425,1
20.09.2015,10:14:01.5117274,0.958177607,0.512083517,1.000857746,0.363729425,1
20.09.2015,10:14:01.5165184,0.950922832,0.512093132,1.000913091,0.378516442,1
20.09.2015,10:14:01.5213194,0.963090223,0.511942632,1.000968436,0.367324687,1
20.09.2015,10:14:01.5260630,0.955960766,0.51192895,1.000913091,0.365223058,1
20.09.2015,10:14:01.5308538,0.963834406,0.51192895,1.001023781,0.365223058,1
20.09.2015,10:14:01.5356190,0.957362953,0.511976884,1.000802401,0.367960799,1
20.09.2015,10:14:01.5405430,0.960939009,0.511989386,1.001023781,0.382797656,1
20.09.2015,10:14:01.5452582,0.959243078,0.511989386,1.000857746,0.382797656,1
