date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_SM_iStatusSignals
20.09.2015,14:02:23.1909110,1.550963954,0.803289205,1.028032107,0.604471806,0.358926663,0.361352131,0.075591071,34154
20.09.2015,14:02:23.1955664,1.532529552,0.803339723,1.028142797,0.591861606,0.359097256,0.361352131,0.075281694,34154
20.09.2015,14:02:23.2005238,1.52639331,0.803431287,1.028142797,0.59929814,0.358926663,0.361352131,0.074972317,34154
20.09.2015,14:02:23.2053868,1.56420971,0.8035627,1.027976762,0.607825424,0.358642342,0.361352131,0.074559815,34154
20.09.2015,14:02:23.2101284,1.513025529,0.8035627,1.028253487,0.607825424,0.358756071,0.361352131,0.074353563,34154
20.09.2015,14:02:23.2147526,1.555161005,0.803511129,1.028032107,0.585932763,0.358699207,0.361352131,0.074044187,34154
20.09.2015,14:02:23.2197258,1.529359183,0.803387737,1.028198142,0.598274748,0.358642342,0.361249005,0.073837935,34154
20.09.2015,14:02:23.2245966,1.567634078,0.803119601,1.027976762,0.600767171,0.358528614,0.361352131,0.073631684,34154
20.09.2015,14:02:23.2292282,1.515518387,0.803119601,1.028253487,0.600767171,0.358756071,0.361455257,0.073425433,34154
20.09.2015,14:02:23.2339444,1.528377201,0.803142755,1.028142797,0.604590871,0.358699207,0.361455257,0.073219182,34154
20.09.2015,14:02:23.2388824,1.547970726,0.803157745,1.028087452,0.590139536,0.358528614,0.361455257,0.072909805,34154
20.09.2015,14:02:23.2437100,1.509266903,0.803157745,1.028253487,0.590139536,0.358699207,0.361558382,0.072600428,34154
20.09.2015,14:02:23.2484734,1.525912877,0.803247458,1.028142797,0.60214568,0.358699207,0.361661508,0.072187926,34154
20.09.2015,14:02:23.2532382,1.499453971,0.803286399,1.028308832,0.594209245,0.358699207,0.361661508,0.071878549,34154
20.09.2015,14:02:23.2580688,1.551116704,0.803380067,1.028032107,0.596103523,0.35847175,0.361661508,0.071466046,34154
20.09.2015,14:02:23.2629796,1.485660504,0.803380067,1.028364177,0.596103523,0.358699207,0.361764633,0.07115667,34154
20.09.2015,14:02:23.2677472,1.507985762,0.80365144,1.028198142,0.60998387,0.358642342,0.361764633,0.070847293,34154
20.09.2015,14:02:23.2726616,1.520723118,0.803623024,1.028198142,0.586449384,0.35847175,0.361661508,0.070641042,34154
20.09.2015,14:02:23.2772810,1.500569722,0.803623024,1.028253487,0.586449384,0.358528614,0.361764633,0.07043479,34154
20.09.2015,14:02:23.2821204,1.501394226,0.803554966,1.028253487,0.599355755,0.358585478,0.361764633,0.070331665,34154
20.09.2015,14:02:23.2869092,1.493642894,0.803263341,1.028308832,0.599986968,0.358528614,0.361661508,0.070331665,34154
20.09.2015,14:02:23.2917150,1.55424333,0.803282285,1.028032107,0.604872025,0.358358022,0.361661508,0.070331665,34154
20.09.2015,14:02:23.2963516,1.488615253,0.803282285,1.028364177,0.604872025,0.358585478,0.361661508,0.070641042,34154
20.09.2015,14:02:23.3013492,1.528063236,0.803305088,1.028142797,0.591415274,0.358585478,0.361661508,0.070847293,34154
20.09.2015,14:02:23.3061460,1.522076408,0.803340297,1.028253487,0.601935187,0.35847175,0.361558382,0.07115667,34154
20.09.2015,14:02:23.3107364,1.536175488,0.803340297,1.028142797,0.601935187,0.358414886,0.361558382,0.071362921,34154
20.09.2015,14:02:23.3156044,1.520536444,0.803284517,1.028253487,0.589180096,0.358528614,0.361558382,0.071672298,34154
20.09.2015,14:02:23.3205530,1.525915631,0.803378186,1.028198142,0.595007021,0.358528614,0.361455257,0.071878549,34154
20.09.2015,14:02:23.3253510,1.56197077,0.803490367,1.028032107,0.608567502,0.358301157,0.361455257,0.071878549,34154
20.09.2015,14:02:23.3299494,1.510231075,0.803490367,1.028308832,0.608567502,0.35847175,0.361455257,0.0720848,34154
20.09.2015,14:02:23.3347924,1.552059086,0.803507207,1.028087452,0.585142017,0.35847175,0.361455257,0.0720848,34154
20.09.2015,14:02:23.3397498,1.526549349,0.803373641,1.028253487,0.596697834,0.358414886,0.361455257,0.072187926,34154
20.09.2015,14:02:23.3445306,1.568506929,0.803252561,1.028032107,0.598985356,0.358301157,0.361455257,0.072187926,34154
20.09.2015,14:02:23.3491356,1.518026255,0.803252561,1.028308832,0.598985356,0.358528614,0.361455257,0.072394177,34154
20.09.2015,14:02:23.3541460,1.526752885,0.803212568,1.028198142,0.604144538,0.358528614,0.361455257,0.072600428,34154
20.09.2015,14:02:23.3589894,1.545874194,0.803276672,1.028142797,0.599405703,0.35847175,0.361455257,0.072806679,34154
20.09.2015,14:02:23.3637290,1.506153878,0.803276672,1.028308832,0.599405703,0.358642342,0.361455257,0.073012931,34154
20.09.2015,14:02:23.3684736,1.537829442,0.803145115,1.028142797,0.588610759,0.358756071,0.361455257,0.073219182,34154
20.09.2015,14:02:23.3733390,1.495214465,0.803140905,1.028364177,0.592142761,0.358756071,0.361352131,0.073425433,34154
20.09.2015,14:02:23.3781374,1.547625501,0.803105122,1.028087452,0.597091078,0.358642342,0.361455257,0.073528559,34154
20.09.2015,14:02:23.3828912,1.482874627,0.803105122,1.028419522,0.597091078,0.358812935,0.361352131,0.073528559,34154
20.09.2015,14:02:23.3876922,1.516210811,0.803248782,1.028198142,0.608581772,0.358869799,0.361352131,0.073528559,34154
20.09.2015,14:02:23.3925410,1.516075843,0.803250887,1.028253487,0.584959266,0.358699207,0.361352131,0.073322307,34154
20.09.2015,14:02:23.3974052,1.5082566,0.803250887,1.028253487,0.584959266,0.358756071,0.361455257,0.073012931,34154
20.09.2015,14:02:23.4020756,1.507849284,0.80323325,1.028253487,0.599316511,0.358756071,0.361455257,0.072703554,34154
20.09.2015,14:02:23.4069504,1.495275694,0.803263245,1.028308832,0.600637138,0.358699207,0.361455257,0.072291051,34154
20.09.2015,14:02:23.4116440,1.554464839,0.803248511,1.028032107,0.60351897,0.358414886,0.361455257,0.071981674,34154
20.09.2015,14:02:23.4165606,1.488514959,0.803248511,1.028364177,0.60351897,0.358585478,0.361455257,0.071672298,34154
20.09.2015,14:02:23.4212954,1.539142854,0.803466464,1.028087452,0.603394367,0.358528614,0.361558382,0.071466046,34154
20.09.2015,14:02:23.4261508,1.516035121,0.803430681,1.028253487,0.589967329,0.358414886,0.361455257,0.071259795,34154
20.09.2015,14:02:23.4307510,1.545773626,0.803430681,1.028087452,0.589967329,0.358414886,0.361558382,0.071259795,34154
20.09.2015,14:02:23.4356552,1.525884674,0.803570657,1.028198142,0.593713711,0.358585478,0.361661508,0.07115667,34154
20.09.2015,14:02:23.4404816,1.517723625,0.803501896,1.028198142,0.596760721,0.358585478,0.361661508,0.07115667,34154
20.09.2015,14:02:23.4451790,1.566994906,0.803426487,1.027976762,0.61092217,0.358358022,0.361661508,0.071053544,34154
20.09.2015,14:02:23.4499380,1.513676057,0.803426487,1.028253487,0.61092217,0.358528614,0.361661508,0.071053544,34154
20.09.2015,14:02:23.4549370,1.566280193,0.803332818,1.027976762,0.584973324,0.358528614,0.361661508,0.07115667,34154
20.09.2015,14:02:23.4597036,1.52750393,0.803191104,1.028198142,0.598474538,0.35847175,0.361661508,0.07115667,34154
20.09.2015,14:02:23.4644994,1.577840068,0.803314927,1.027921417,0.602141313,0.358414886,0.361764633,0.071053544,34154
20.09.2015,14:02:23.4694832,1.524959631,0.803314927,1.028198142,0.602141313,0.358585478,0.361764633,0.071053544,34154
20.09.2015,14:02:23.4741814,1.536642582,0.803570673,1.028087452,0.606833077,0.358642342,0.361764633,0.070950418,34154
20.09.2015,14:02:23.4788980,1.55346923,0.803822815,1.028032107,0.600229836,0.358528614,0.361764633,0.070847293,34154
20.09.2015,14:02:23.4837220,1.516305273,0.803822815,1.028198142,0.600229836,0.358642342,0.361867759,0.070847293,34154
20.09.2015,14:02:23.4885338,1.533665171,0.803922798,1.028087452,0.59285619,0.358812935,0.361970885,0.070847293,34154
20.09.2015,14:02:23.4933844,1.503619135,0.803818605,1.028253487,0.593717225,0.358812935,0.361867759,0.070847293,34154
20.09.2015,14:02:23.4981136,1.557891309,0.803760911,1.027976762,0.610972117,0.358699207,0.361970885,0.070950418,34154
20.09.2015,14:02:23.5029328,1.482855923,0.803760911,1.028364177,0.610972117,0.358926663,0.361970885,0.070950418,34154
20.09.2015,14:02:23.5076534,1.518303029,0.803616725,1.028142797,0.600134574,0.358926663,0.361970885,0.07115667,34154
20.09.2015,14:02:23.5125158,1.519324752,0.803638827,1.028198142,0.58422475,0.358756071,0.361867759,0.071259795,34154
20.09.2015,14:02:23.5172794,1.510974871,0.803638827,1.028198142,0.58422475,0.358812935,0.361867759,0.071466046,34154
20.09.2015,14:02:23.5221304,1.507438099,0.803606775,1.028198142,0.600622281,0.359040392,0.361867759,0.071775423,34154
20.09.2015,14:02:23.5268144,1.485795597,0.803717282,1.028308832,0.601385711,0.358983527,0.361764633,0.071981674,34154
20.09.2015,14:02:23.5315978,1.559036224,0.803846734,1.027976762,0.606274283,0.358869799,0.361764633,0.072291051,34154
20.09.2015,14:02:23.5363322,1.492169166,0.803846734,1.028308832,0.606274283,0.359040392,0.361764633,0.072497303,34154
20.09.2015,14:02:23.5413248,1.535019623,0.803959984,1.028087452,0.601706855,0.359097256,0.361764633,0.072703554,34154
20.09.2015,14:02:23.5459306,1.522809941,0.803993663,1.028198142,0.591028686,0.358983527,0.361764633,0.072806679,34154
20.09.2015,14:02:23.5508016,1.538150782,0.803993663,1.028087452,0.591028686,0.358926663,0.361764633,0.073012931,34154
20.09.2015,14:02:23.5556650,1.535801953,0.803885834,1.028142797,0.60669447,0.35915412,0.361867759,0.073116056,34154
20.09.2015,14:02:23.5604792,1.526707433,0.803881353,1.028142797,0.596331961,0.359097256,0.361764633,0.073219182,34154
20.09.2015,14:02:23.5652964,1.575911247,0.803741377,1.027921417,0.596149211,0.358926663,0.361764633,0.073116056,34154
20.09.2015,14:02:23.5702672,1.518391101,0.803741377,1.028198142,0.596149211,0.359040392,0.361867759,0.073116056,34154
20.09.2015,14:02:23.5749252,1.558252925,0.803718702,1.027976762,0.585616465,0.358983527,0.361867759,0.073012931,34154
20.09.2015,14:02:23.5797124,1.525658074,0.803637711,1.028198142,0.600647255,0.358869799,0.361764633,0.072909805,34154
20.09.2015,14:02:23.5845112,1.577226983,0.803829257,1.027921417,0.59895724,0.358756071,0.361764633,0.072909805,34154
20.09.2015,14:02:23.5893934,1.52531628,0.803829257,1.028198142,0.59895724,0.359040392,0.361764633,0.072909805,34154
20.09.2015,14:02:23.5940724,1.536578356,0.803897666,1.028087452,0.60570846,0.359040392,0.361867759,0.072909805,34154
20.09.2015,14:02:23.5988584,1.54693671,0.803973523,1.028087452,0.600122806,0.358983527,0.361867759,0.073012931,34154
20.09.2015,14:02:23.6037252,1.51949778,0.803973523,1.028198142,0.600122806,0.359097256,0.361867759,0.073219182,34154
20.09.2015,14:02:23.6085464,1.538350939,0.803947211,1.028087452,0.590044646,0.359267848,0.361867759,0.073631684,34154
20.09.2015,14:02:23.6131808,1.497649941,0.8038534,1.028308832,0.607454386,0.359324713,0.361764633,0.074044187,34154
20.09.2015,14:02:23.6180072,1.554189117,0.803772233,1.028032107,0.597709617,0.359267848,0.361867759,0.074456689,34154
20.09.2015,14:02:23.6229656,1.487184694,0.803772233,1.028364177,0.597709617,0.359609033,0.361867759,0.074972317,34154
20.09.2015,14:02:23.6277288,1.519213338,0.803660673,1.028142797,0.597885339,0.359722762,0.361867759,0.07538482,34154
20.09.2015,14:02:23.6324018,1.508631228,0.803691657,1.028253487,0.598834874,0.359722762,0.361867759,0.075694196,34154
20.09.2015,14:02:23.6371486,1.513131293,0.803691657,1.028198142,0.598834874,0.359722762,0.361970885,0.076003573,34154
20.09.2015,14:02:23.6421618,1.508686927,0.803732702,1.028198142,0.588688076,0.359950218,0.361867759,0.07631295,34154
20.09.2015,14:02:23.6469176,1.485916511,0.803870574,1.028308832,0.60274931,0.359779626,0.361867759,0.07631295,34154
20.09.2015,14:02:23.6515830,1.558849956,0.803944979,1.027976762,0.606826048,0.359552169,0.361764633,0.07631295,34154
20.09.2015,14:02:23.6564198,1.492315209,0.803944979,1.028308832,0.606826048,0.359779626,0.361764633,0.076106699,34154
20.09.2015,14:02:23.6613318,1.530753084,0.803948774,1.028087452,0.602431094,0.359722762,0.361867759,0.075900448,34154
20.09.2015,14:02:23.6661984,1.522025321,0.803946669,1.028198142,0.591369586,0.359609033,0.361867759,0.075591071,34154
20.09.2015,14:02:23.6710442,1.549115426,0.803946669,1.028032107,0.591369586,0.359438441,0.361867759,0.07538482,34154
20.09.2015,14:02:23.6756850,1.534289972,0.803904316,1.028142797,0.605713359,0.359609033,0.361867759,0.075281694,34154
20.09.2015,14:02:23.6805032,1.526074302,0.803856318,1.028142797,0.598563624,0.359495305,0.361867759,0.075281694,34154
20.09.2015,14:02:23.6854100,1.564672784,0.803735286,1.027976762,0.595326834,0.359324713,0.361764633,0.075281694,34154
20.09.2015,14:02:23.6901312,1.513150884,0.803735286,1.028253487,0.595326834,0.359495305,0.361867759,0.075487945,34154
20.09.2015,14:02:23.6947470,1.554742735,0.803706439,1.028032107,0.598189124,0.359552169,0.361867759,0.075694196,34154
20.09.2015,14:02:23.6997334,1.518501927,0.803702229,1.028253487,0.586052254,0.359495305,0.361764633,0.075900448,34154
20.09.2015,14:02:23.7045612,1.573179973,0.803815894,1.027976762,0.600243521,0.359381577,0.361764633,0.076106699,34154
20.09.2015,14:02:23.7091802,1.522624663,0.803815894,1.028253487,0.600243521,0.359665898,0.361764633,0.076416076,34154
20.09.2015,14:02:23.7139360,1.533572899,0.803792373,1.028142797,0.603494369,0.359609033,0.361764633,0.076725452,34154
20.09.2015,14:02:23.7188790,1.551942418,0.803783683,1.028087452,0.599002555,0.359552169,0.361661508,0.077034829,34154
20.09.2015,14:02:23.7237120,1.50944409,0.803783683,1.028253487,0.599002555,0.359722762,0.361661508,0.077344206,34154
20.09.2015,14:02:23.7284792,1.529637617,0.803832956,1.028142797,0.604018711,0.359893354,0.361661508,0.077550457,34154
20.09.2015,14:02:23.7331364,1.500705151,0.803762442,1.028308832,0.594223303,0.359893354,0.361661508,0.077756709,34154
20.09.2015,14:02:23.7380070,1.554850075,0.803730087,1.028032107,0.595769652,0.359722762,0.361764633,0.077653583,34154
20.09.2015,14:02:23.7429382,1.47630855,0.803730087,1.028419522,0.595769652,0.360007083,0.361764633,0.077653583,34154
20.09.2015,14:02:23.7477078,1.51405132,0.803667052,1.028198142,0.610419127,0.359950218,0.361764633,0.077653583,34154
20.09.2015,14:02:23.7523360,1.516932577,0.803701783,1.028253487,0.584154462,0.359893354,0.361661508,0.077756709,34154
20.09.2015,14:02:23.7572690,1.507726849,0.803701783,1.028253487,0.584154462,0.359893354,0.361764633,0.077756709,34154
20.09.2015,14:02:23.7621872,1.509531003,0.803688101,1.028253487,0.58659699,0.360120811,0.361764633,0.07796296,34154
20.09.2015,14:02:23.7669406,1.495410005,0.803594512,1.028308832,0.599920194,0.360120811,0.361661508,0.078272337,34154
20.09.2015,14:02:23.7718272,1.554056688,0.803622833,1.028032107,0.615802754,0.359893354,0.361661508,0.078478588,34154
20.09.2015,14:02:23.7764844,1.489009267,0.803622833,1.028364177,0.615802754,0.360177675,0.361661508,0.078787965,34154
20.09.2015,14:02:23.7813864,1.531519567,0.803665983,1.028142797,0.590933797,0.360177675,0.361661508,0.078994216,34154
20.09.2015,14:02:23.7861466,1.520456137,0.803818334,1.028253487,0.601749668,0.360177675,0.361558382,0.079200467,34154
20.09.2015,14:02:23.7909062,1.553476417,0.803818334,1.028032107,0.601749668,0.360063947,0.361661508,0.079200467,34154
20.09.2015,14:02:23.7955354,1.524656419,0.803827901,1.028198142,0.593548533,0.360234539,0.361661508,0.079200467,34154
20.09.2015,14:02:23.8005534,1.528390994,0.80379738,1.028142797,0.596890755,0.360120811,0.361661508,0.078994216,34154
20.09.2015,14:02:23.8053424,1.576950186,0.80376426,1.027921417,0.608820807,0.35983649,0.361661508,0.078684839,34154
20.09.2015,14:02:23.8099386,1.53005293,0.80376426,1.028142797,0.608820807,0.359950218,0.361764633,0.078375462,34154
20.09.2015,14:02:23.8147872,1.567243785,0.803701113,1.027921417,0.586393154,0.359893354,0.361764633,0.077859834,34154
20.09.2015,14:02:23.8197534,1.526537974,0.803663225,1.028142797,0.591032201,0.359779626,0.361764633,0.077447332,34154
20.09.2015,14:02:23.8245332,1.572029798,0.803573479,1.027921417,0.617051442,0.359552169,0.361867759,0.076931704,34154
20.09.2015,14:02:23.8291456,1.520613224,0.803573479,1.028198142,0.617051442,0.359722762,0.361867759,0.076622327,34154
20.09.2015,14:02:23.8339928,1.534765424,0.803627154,1.028087452,0.604988002,0.359665898,0.361867759,0.076416076,34154
20.09.2015,14:02:23.8389558,1.547635466,0.803678724,1.028087452,0.589415563,0.359552169,0.361764633,0.076209824,34154
20.09.2015,14:02:23.8437364,1.508239495,0.803678724,1.028253487,0.589415563,0.359722762,0.361970885,0.076209824,34154
20.09.2015,14:02:23.8483376,1.529202998,0.803760991,1.028142797,0.60199227,0.35983649,0.361970885,0.076209824,34154
20.09.2015,14:02:23.8532674,1.500700856,0.803811509,1.028308832,0.593109229,0.35983649,0.361970885,0.076209824,34154
20.09.2015,14:02:23.8581262,1.55473333,0.803783093,1.028032107,0.594124899,0.359722762,0.361970885,0.07631295,34154
20.09.2015,14:02:23.8629286,1.487742972,0.803783093,1.028364177,0.594124899,0.360007083,0.361970885,0.076416076,34154
20.09.2015,14:02:23.8676736,1.523152196,0.80393801,1.028142797,0.610865087,0.359950218,0.361970885,0.076416076,34154
20.09.2015,14:02:23.8726780,1.521775879,0.803866444,1.028198142,0.586772712,0.359779626,0.361867759,0.07631295,34154
20.09.2015,14:02:23.8773728,1.511148869,0.803866444,1.028198142,0.586772712,0.359779626,0.361970885,0.076209824,34154
20.09.2015,14:02:23.8820726,1.513124315,0.803882533,1.028198142,0.602316928,0.359893354,0.361867759,0.076003573,34154
20.09.2015,14:02:23.8868528,1.498418107,0.803624284,1.028253487,0.601568461,0.359779626,0.361867759,0.075900448,34154
20.09.2015,14:02:23.8917358,1.545783204,0.803683221,1.028032107,0.604703333,0.359609033,0.361867759,0.075797322,34154
20.09.2015,14:02:23.8966046,1.482936738,0.803683221,1.028364177,0.604703333,0.35983649,0.361867759,0.075797322,34154
20.09.2015,14:02:23.9012656,1.536979741,0.803708177,1.028087452,0.589904069,0.359779626,0.361970885,0.075797322,34154
20.09.2015,14:02:23.9059554,1.516727086,0.803767704,1.028253487,0.602413256,0.359665898,0.361867759,0.075900448,34154
20.09.2015,14:02:23.9108548,1.545370419,0.803767704,1.028087452,0.602413256,0.359609033,0.361867759,0.076003573,34154
20.09.2015,14:02:23.9157638,1.52772141,0.803782439,1.028198142,0.593418499,0.359779626,0.361867759,0.07631295,34154
20.09.2015,14:02:23.9204858,1.529135557,0.803784544,1.028142797,0.594219789,0.359779626,0.361764633,0.076519201,34154
20.09.2015,14:02:23.9252522,1.570277886,0.804063396,1.027976762,0.611050606,0.359609033,0.361764633,0.076828578,34154
20.09.2015,14:02:23.9300374,1.525999007,0.804063396,1.028198142,0.611050606,0.359779626,0.361764633,0.077137955,34154
20.09.2015,14:02:23.9348852,1.552802031,0.803980252,1.028032107,0.584776516,0.359779626,0.361764633,0.077447332,34154
20.09.2015,14:02:23.9397250,1.525820515,0.803973491,1.028198142,0.601482092,0.359722762,0.361661508,0.077550457,34154
20.09.2015,14:02:23.9445534,1.569833704,0.803730885,1.027976762,0.602418953,0.359609033,0.361661508,0.077756709,34154
20.09.2015,14:02:23.9492696,1.518177969,0.803730885,1.028253487,0.602418953,0.359779626,0.361661508,0.077859834,34154
20.09.2015,14:02:23.9541308,1.527981583,0.803785612,1.028142797,0.604295659,0.359779626,0.361558382,0.07796296,34154
20.09.2015,14:02:23.9588706,1.540108191,0.80381658,1.028142797,0.59094434,0.359665898,0.361558382,0.078066085,34154
20.09.2015,14:02:23.9637206,1.514876158,0.80381658,1.028253487,0.59094434,0.35983649,0.361661508,0.078169211,34154
20.09.2015,14:02:23.9685738,1.534850223,0.803786744,1.028142797,0.601678314,0.360007083,0.361661508,0.078272337,34154
20.09.2015,14:02:23.9734144,1.490688721,0.803770957,1.028364177,0.593211147,0.360063947,0.361661508,0.078478588,34154
20.09.2015,14:02:23.9780942,1.549763412,0.803722545,1.028087452,0.592908906,0.359950218,0.361661508,0.078787965,34154
20.09.2015,14:02:23.9829128,1.484445789,0.803722545,1.028419522,0.592908906,0.360177675,0.361558382,0.079303593,34154
20.09.2015,14:02:23.9877460,1.520051993,0.803915925,1.028198142,0.607354491,0.360291403,0.361558382,0.079716095,34154
20.09.2015,14:02:23.9925858,1.507799252,0.803933816,1.028308832,0.585142017,0.360177675,0.361455257,0.080128598,34154
20.09.2015,14:02:23.9973268,1.510267269,0.803933816,1.028253487,0.585142017,0.360291403,0.361455257,0.080437974,34154
20.09.2015,14:02:24.0021290,1.499994054,0.803980108,1.028308832,0.600433194,0.360405132,0.361455257,0.080747351,34154
20.09.2015,14:02:24.0069088,1.497685395,0.803787095,1.028308832,0.601730125,0.360348268,0.361352131,0.080850477,34154
20.09.2015,14:02:24.0117468,1.543404548,0.803754469,1.028087452,0.604647102,0.360120811,0.361352131,0.080850477,34154
20.09.2015,14:02:24.0164900,1.491614308,0.803754469,1.028364177,0.604647102,0.360291403,0.361352131,0.080850477,34154
20.09.2015,14:02:24.0213118,1.543180994,0.803730279,1.028087452,0.589036005,0.360291403,0.361352131,0.080747351,34154
20.09.2015,14:02:24.0260206,1.507487743,0.803686107,1.028308832,0.603476424,0.360120811,0.361352131,0.0805411,34154
20.09.2015,14:02:24.0308854,1.547955652,0.803686107,1.028087452,0.603476424,0.360063947,0.361455257,0.080437974,34154
20.09.2015,14:02:24.0356644,1.521538719,0.803700842,1.028253487,0.595101911,0.360177675,0.361352131,0.080437974,34154
20.09.2015,14:02:24.0404732,1.525278284,0.803668216,1.028198142,0.592220078,0.360063947,0.361352131,0.080334849,34154
20.09.2015,14:02:24.0452244,1.563148877,0.803850912,1.028032107,0.607607796,0.35983649,0.361352131,0.080334849,34154
20.09.2015,14:02:24.0499976,1.517882644,0.803850912,1.028253487,0.607607796,0.360007083,0.361352131,0.080334849,34154
20.09.2015,14:02:24.0549160,1.559609435,0.803866699,1.028032107,0.58539857,0.360063947,0.361352131,0.080437974,34154
20.09.2015,14:02:24.0597060,1.520264797,0.803957704,1.028253487,0.600679364,0.360007083,0.361249005,0.0805411,34154
20.09.2015,14:02:24.0645376,1.577209985,0.803890746,1.027976762,0.602271347,0.359893354,0.361352131,0.0805411,34154
20.09.2015,14:02:24.0693438,1.524331319,0.803890746,1.028253487,0.602271347,0.360063947,0.361352131,0.0805411,34154
20.09.2015,14:02:24.0741742,1.533504212,0.803885483,1.028142797,0.604847424,0.360120811,0.361352131,0.0805411,34154
20.09.2015,14:02:24.0788942,1.553259661,0.803809627,1.028087452,0.599601925,0.360007083,0.361352131,0.080437974,34154
20.09.2015,14:02:24.0837440,1.520599898,0.803809627,1.028198142,0.599601925,0.360120811,0.361455257,0.080334849,34154
20.09.2015,14:02:24.0885966,1.538562768,0.8036907,1.028087452,0.59180889,0.360234539,0.361558382,0.080128598,34154
20.09.2015,14:02:24.0933158,1.494085346,0.803732798,1.028308832,0.596064864,0.360177675,0.361558382,0.079819221,34154
20.09.2015,14:02:24.0980990,1.552644498,0.803895514,1.028032107,0.594416597,0.360007083,0.361661508,0.079406718,34154
20.09.2015,14:02:24.1029444,1.487492765,0.803895514,1.028364177,0.594416597,0.360120811,0.361661508,0.079097341,34154
20.09.2015,14:02:24.1077886,1.511434013,0.804021569,1.028198142,0.609248928,0.360120811,0.361661508,0.078787965,34154
20.09.2015,14:02:24.1124420,1.505517022,0.803979471,1.028308832,0.586748111,0.359950218,0.361558382,0.078581713,34154
20.09.2015,14:02:24.1171976,1.509654793,0.803979471,1.028253487,0.586748111,0.359950218,0.361661508,0.078478588,34154
20.09.2015,14:02:24.1221308,1.511436959,0.803885133,1.028253487,0.597775273,0.360177675,0.361661508,0.078478588,34154
20.09.2015,14:02:24.1269720,1.495530776,0.803900106,1.028308832,0.601199446,0.360120811,0.361661508,0.078478588,34154
20.09.2015,14:02:24.1316574,1.54265603,0.80391905,1.028087452,0.604028562,0.360007083,0.361661508,0.078581713,34154
20.09.2015,14:02:24.1364680,1.487390032,0.80391905,1.028364177,0.604028562,0.360177675,0.361764633,0.078684839,34154
20.09.2015,14:02:24.1413360,1.538014243,0.803976744,1.028087452,0.601335817,0.360234539,0.361764633,0.07889109,34154
20.09.2015,14:02:24.1462036,1.513362494,0.803910439,1.028253487,0.593323609,0.360120811,0.361661508,0.078994216,34154
20.09.2015,14:02:24.1510112,1.555327374,0.803910439,1.028032107,0.593323609,0.360063947,0.361764633,0.078994216,34154
20.09.2015,14:02:24.1556528,1.526083718,0.804018842,1.028198142,0.595952403,0.360234539,0.361764633,0.078994216,34154
20.09.2015,14:02:24.1604962,1.528342485,0.804183885,1.028142797,0.595477955,0.360177675,0.361764633,0.07889109,34154
20.09.2015,14:02:24.1653308,1.566654529,0.804193549,1.027976762,0.609769809,0.360007083,0.361764633,0.078787965,34154
20.09.2015,14:02:24.1700992,1.532160093,0.804193549,1.028142797,0.609769809,0.360063947,0.361764633,0.078581713,34154
20.09.2015,14:02:24.1749174,1.560219904,0.804100933,1.027976762,0.586561846,0.360120811,0.361764633,0.078581713,34154
20.09.2015,14:02:24.1797344,1.522790299,0.803897427,1.028198142,0.604468239,0.360007083,0.361764633,0.078581713,34154
20.09.2015,14:02:24.1845600,1.579778279,0.804021425,1.027921417,0.601835558,0.359893354,0.361764633,0.078581713,34154
20.09.2015,14:02:24.1893074,1.51624004,0.804021425,1.028253487,0.601835558,0.360177675,0.361764633,0.078787965,34154
20.09.2015,14:02:24.1940232,1.538349656,0.804030897,1.028087452,0.605571397,0.360120811,0.361764633,0.078994216,34154
20.09.2015,14:02:24.1988602,1.549879483,0.804178336,1.028087452,0.601328681,0.360063947,0.361764633,0.079200467,34154
20.09.2015,14:02:24.2037840,1.508122436,0.804178336,1.028253487,0.601328681,0.360234539,0.361764633,0.079406718,34154
20.09.2015,14:02:24.2085362,1.529055652,0.804021521,1.028142797,0.590751047,0.360405132,0.361764633,0.079716095,34154
20.09.2015,14:02:24.2132170,1.500503252,0.80408572,1.028308832,0.592694526,0.360348268,0.361764633,0.079922346,34154
20.09.2015,14:02:24.2180088,1.543074651,0.804061801,1.028087452,0.593738312,0.360177675,0.361764633,0.080025472,34154
20.09.2015,14:02:24.2229326,1.48289303,0.804061801,1.028419522,0.593738312,0.360405132,0.361661508,0.080128598,34154
20.09.2015,14:02:24.2277140,1.519457736,0.804028378,1.028198142,0.608203598,0.360348268,0.361661508,0.080025472,34154
20.09.2015,14:02:24.2323586,1.504023755,0.803921028,1.028308832,0.584126346,0.360234539,0.361558382,0.079819221,34154
20.09.2015,14:02:24.2371728,1.509023686,0.803921028,1.028253487,0.584126346,0.360120811,0.361661508,0.079509844,34154
20.09.2015,14:02:24.2421474,1.507671601,0.80374943,1.028253487,0.603611996,0.360291403,0.361661508,0.079200467,34154
20.09.2015,14:02:24.2469308,1.490208314,0.803833371,1.028308832,0.6011151,0.360120811,0.361558382,0.07889109,34154
20.09.2015,14:02:24.2515366,1.552557243,0.804055438,1.028032107,0.608150988,0.359893354,0.361558382,0.078581713,34154
20.09.2015,14:02:24.2564268,1.484958332,0.804055438,1.028364177,0.608150988,0.360063947,0.361661508,0.078272337,34154
20.09.2015,14:02:24.2613940,1.537234332,0.804250955,1.028087452,0.601507065,0.359950218,0.361661508,0.078066085,34154
