date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel
20.09.2015,14:04:18.0236890,1.559386689,0.809272475,1.028032107,0.60986603,0.36637587,0.368570923,0.076622327
20.09.2015,14:04:18.0285286,1.576197902,0.809576634,1.027866073,0.614438303,0.366432734,0.368777175,0.076519201
20.09.2015,14:04:18.0332186,1.590521729,0.809745441,1.027810728,0.616355744,0.366546463,0.368983426,0.076416076
20.09.2015,14:04:18.0381748,1.547459574,0.809745441,1.027976762,0.616355744,0.366773919,0.369189677,0.07631295
20.09.2015,14:04:18.0429008,1.578620862,0.809835952,1.027810728,0.605536253,0.366773919,0.369292803,0.076209824
20.09.2015,14:04:18.0476168,1.532266112,0.809803485,1.028032107,0.619966235,0.366773919,0.369189677,0.076209824
20.09.2015,14:04:18.0524096,1.575893743,0.80989886,1.027810728,0.614733515,0.366717055,0.369189677,0.07631295
20.09.2015,14:04:18.0573258,1.499013953,0.80989886,1.028198142,0.614733515,0.366887648,0.369189677,0.076519201
20.09.2015,14:04:18.0620912,1.53075909,0.809709418,1.028032107,0.60909637,0.366603327,0.369086552,0.076416076
20.09.2015,14:04:18.0668662,1.524490266,0.809810294,1.028142797,0.597101621,0.366432734,0.3688803,0.07631295
20.09.2015,14:04:18.0717514,1.512314711,0.809810294,1.028198142,0.597101621,0.366432734,0.368777175,0.076106699
20.09.2015,14:04:18.0764524,1.523366396,0.80977475,1.028142797,0.608845781,0.366546463,0.368777175,0.075900448
20.09.2015,14:04:18.0813034,1.516654502,0.809975768,1.028198142,0.606513264,0.366489598,0.3688803,0.075797322
20.09.2015,14:04:18.0860980,1.58484921,0.810111535,1.027866073,0.618673191,0.366546463,0.368983426,0.075694196
20.09.2015,14:04:18.0909318,1.527773598,0.810111535,1.028142797,0.618673191,0.366887648,0.369189677,0.075591071
20.09.2015,14:04:18.0957624,1.564031385,0.810347651,1.027921417,0.615035703,0.366773919,0.369292803,0.075694196
20.09.2015,14:04:18.1005160,1.553915645,0.810413955,1.028032107,0.603800124,0.366717055,0.369189677,0.075797322
20.09.2015,14:04:18.1053152,1.559047948,0.810413955,1.027976762,0.603800124,0.366660191,0.369292803,0.076003573
20.09.2015,14:04:18.1100180,1.546753391,0.810352913,1.028087452,0.605374589,0.366717055,0.369086552,0.076209824
