date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_PSS_VSL
20.09.2015,13:38:53.3372176,1.236060268,0.634363792,0.987021513,0.473386664,0.613791889,0.010828189,0.605656697,0
20.09.2015,13:38:53.3421370,1.252576438,0.634413257,0.986910823,0.474971672,0.613450704,0.010931314,0.605553571,0
20.09.2015,13:38:53.3469558,1.246182306,0.63457138,0.986966168,0.473516591,0.613621297,0.010931314,0.605450445,0
20.09.2015,13:38:53.3516856,1.230792791,0.63457138,0.987021513,0.473516591,0.61339384,0.010931314,0.605553571,0
20.09.2015,13:38:53.3564870,1.239851523,0.634496656,0.986966168,0.466860368,0.613678161,0.010828189,0.605553571,0
20.09.2015,13:38:53.3613076,1.204858244,0.634399831,0.987132203,0.466069621,0.613564432,0.010828189,0.605553571,0
20.09.2015,13:38:53.3660942,1.241425729,0.6342013,0.986966168,0.469387243,0.613678161,0.010828189,0.605656697,0
20.09.2015,13:38:53.3709776,1.208526229,0.6342013,0.987132203,0.469387243,0.613678161,0.010931314,0.605656697,0
20.09.2015,13:38:53.3756876,1.237567521,0.63412959,0.986966168,0.474016066,0.613564432,0.01103444,0.605553571,0
20.09.2015,13:38:53.3804930,1.219983071,0.63405697,0.987076858,0.462769571,0.613678161,0.010931314,0.605553571,0
20.09.2015,13:38:53.3852826,1.223094499,0.63405697,0.987021513,0.462769571,0.613507568,0.01103444,0.605553571,0
20.09.2015,13:38:53.3901162,1.230277864,0.634012975,0.987021513,0.477433902,0.613848753,0.010828189,0.605450445,0
20.09.2015,13:38:53.3949144,1.2125849,0.63414257,0.987076858,0.473478039,0.613678161,0.010931314,0.605553571,0
20.09.2015,13:38:53.3997588,1.251762624,0.63420256,0.986910823,0.472676749,0.613791889,0.010931314,0.605553571,0
20.09.2015,13:38:53.4044574,1.206764983,0.63420256,0.987132203,0.472676749,0.613678161,0.01103444,0.605553571,0
20.09.2015,13:38:53.4093356,1.254012406,0.634191876,0.986910823,0.47334891,0.613621297,0.01103444,0.605450445,0
20.09.2015,13:38:53.4141140,1.225683732,0.634255661,0.987076858,0.476317219,0.613621297,0.01103444,0.605450445,0
20.09.2015,13:38:53.4189408,1.269059837,0.634255661,0.986855478,0.476317219,0.613564432,0.011137566,0.605450445,0
20.09.2015,13:38:53.4237716,1.252496094,0.634306178,0.986966168,0.467102863,0.613848753,0.01103444,0.605450445,0
20.09.2015,13:38:53.4285050,1.2538604,0.63431876,0.986910823,0.468209909,0.613735025,0.01103444,0.605553571,0
20.09.2015,13:38:53.4333300,1.269165897,0.634528166,0.986855478,0.477198436,0.614019346,0.01103444,0.605759822,0
20.09.2015,13:38:53.4381094,1.244352141,0.634528166,0.986966168,0.477198436,0.613962482,0.010931314,0.605862948,0
20.09.2015,13:38:53.4428728,1.269957307,0.634521851,0.986855478,0.461497348,0.61407621,0.01103444,0.605862948,0
20.09.2015,13:38:53.4476948,1.238036783,0.634609205,0.987021513,0.465011778,0.613962482,0.010931314,0.605862948,0
20.09.2015,13:38:53.4524150,1.268893204,0.634484202,0.986855478,0.485407664,0.613962482,0.010931314,0.605862948,0
20.09.2015,13:38:53.4572766,1.228152356,0.634484202,0.987076858,0.485407664,0.614133074,0.010828189,0.605966073,0
20.09.2015,13:38:53.4620842,1.247517545,0.634485255,0.986966168,0.471415069,0.614019346,0.010828189,0.606069199,0
20.09.2015,13:38:53.4669176,1.244209485,0.634513671,0.987021513,0.461282968,0.614189938,0.010828189,0.606069199,0
20.09.2015,13:38:53.4718440,1.227311429,0.634513671,0.987076858,0.461282968,0.613962482,0.010931314,0.606069199,0
20.09.2015,13:38:53.4764948,1.23706639,0.634524355,0.987021513,0.478265171,0.614133074,0.01103444,0.606069199,0
20.09.2015,13:38:53.4812558,1.213502595,0.634655911,0.987132203,0.465236701,0.614019346,0.01103444,0.606069199,0
20.09.2015,13:38:53.4860864,1.247519399,0.634752737,0.986966168,0.468431318,0.614133074,0.011137566,0.606069199,0
20.09.2015,13:38:53.4909200,1.191356903,0.634752737,0.987242893,0.468431318,0.614189938,0.01103444,0.606172325,0
20.09.2015,13:38:53.4957114,1.235462813,0.634603161,0.987021513,0.477476714,0.614189938,0.01103444,0.606172325,0
20.09.2015,13:38:53.5005684,1.210792226,0.634542119,0.987187548,0.457568215,0.614189938,0.01103444,0.606172325,0
20.09.2015,13:38:53.5053060,1.227162803,0.634542119,0.987076858,0.457568215,0.614019346,0.011137566,0.606069199,0
20.09.2015,13:38:53.5100766,1.219631745,0.63447827,0.987132203,0.474272939,0.614246802,0.01103444,0.605966073,0
20.09.2015,13:38:53.5148138,1.21625787,0.634612107,0.987132203,0.472975475,0.61407621,0.01103444,0.606069199,0
20.09.2015,13:38:53.5197738,1.250353004,0.634651048,0.986966168,0.471401011,0.614360531,0.010931314,0.606069199,0
20.09.2015,13:38:53.5244932,1.204269452,0.634651048,0.987187548,0.471401011,0.614417395,0.010828189,0.60627545,0
20.09.2015,13:38:53.5292444,1.254729732,0.634614722,0.986966168,0.471693507,0.614644852,0.010725063,0.606378576,0
20.09.2015,13:38:53.5340754,1.212410584,0.63460525,0.987187548,0.463637635,0.614644852,0.010725063,0.606481701,0
20.09.2015,13:38:53.5389766,1.260594548,0.634490533,0.986966168,0.467025546,0.614531123,0.010828189,0.606481701,0
20.09.2015,13:38:53.5436990,1.230956376,0.634490533,0.987132203,0.467025546,0.614644852,0.010828189,0.606481701,0
20.09.2015,13:38:53.5484166,1.248152741,0.634400787,0.987021513,0.475735687,0.614474259,0.010828189,0.606481701,0
20.09.2015,13:38:53.5533040,1.265101789,0.634258706,0.986966168,0.464558416,0.614644852,0.010828189,0.606378576,0
20.09.2015,13:38:53.5581080,1.238079946,0.634258706,0.987076858,0.464558416,0.614587988,0.010828189,0.606481701,0
20.09.2015,13:38:53.5628920,1.275135279,0.634231598,0.986910823,0.470794452,0.61475858,0.010828189,0.606584827,0
20.09.2015,13:38:53.5677002,1.225429201,0.63420366,0.987132203,0.462270522,0.614644852,0.010931314,0.606584827,0
20.09.2015,13:38:53.5725754,1.272025802,0.634257335,0.986910823,0.47445505,0.614587988,0.01103444,0.606584827,0
20.09.2015,13:38:53.5772574,1.227232443,0.634257335,0.987132203,0.47445505,0.614531123,0.01103444,0.606481701,0
20.09.2015,13:38:53.5820880,1.255986567,0.634246651,0.986966168,0.481204939,0.614417395,0.01103444,0.606481701,0
20.09.2015,13:38:53.5868940,1.239941709,0.634250861,0.987076858,0.45704808,0.614474259,0.010931314,0.606378576,0
20.09.2015,13:38:53.5916218,1.23083304,0.634250861,0.987076858,0.45704808,0.614303667,0.010931314,0.606481701,0
20.09.2015,13:38:53.5965732,1.243619323,0.634213834,0.987021513,0.477569474,0.614587988,0.010828189,0.606481701,0
20.09.2015,13:38:53.6012582,1.207081766,0.634286357,0.987187548,0.466804137,0.614303667,0.010931314,0.606481701,0
20.09.2015,13:38:53.6060960,1.242955657,0.634428438,0.987021513,0.464424868,0.614417395,0.01103444,0.606378576,0
20.09.2015,13:38:53.6108180,1.19578827,0.634428438,0.987242893,0.464424868,0.614360531,0.01103444,0.606378576,0
20.09.2015,13:38:53.6157744,1.240017042,0.634511773,0.987021513,0.474961501,0.614360531,0.011137566,0.606378576,0
20.09.2015,13:38:53.6205196,1.20886615,0.634612809,0.987187548,0.459694445,0.614474259,0.01103444,0.606378576,0
20.09.2015,13:38:53.6252908,1.225923922,0.634612809,0.987076858,0.459694445,0.614417395,0.01103444,0.606481701,0
20.09.2015,13:38:53.6300284,1.221001012,0.634641895,0.987132203,0.477480282,0.614701716,0.01103444,0.606481701,0
20.09.2015,13:38:53.6349774,1.211506678,0.634595587,0.987132203,0.471857887,0.614474259,0.01103444,0.606481701,0
20.09.2015,13:38:53.6397356,1.241570469,0.634620846,0.987021513,0.473179312,0.614644852,0.011137566,0.606481701,0
20.09.2015,13:38:53.6445100,1.207087588,0.634620846,0.987187548,0.473179312,0.614531123,0.01103444,0.606481701,0
20.09.2015,13:38:53.6492136,1.255032527,0.634663581,0.986966168,0.467551432,0.614587988,0.010931314,0.606378576,0
20.09.2015,13:38:53.6541752,1.21287119,0.634624641,0.987187548,0.465370249,0.614417395,0.010828189,0.60627545,0
20.09.2015,13:38:53.6589096,1.248178252,0.634407836,0.987021513,0.466730334,0.614303667,0.010828189,0.60627545,0
20.09.2015,13:38:53.6637178,1.226340327,0.634407836,0.987187548,0.466730334,0.614303667,0.010725063,0.606172325,0
20.09.2015,13:38:53.6685818,1.243753787,0.634193933,0.987076858,0.460892866,0.614019346,0.010725063,0.606069199,0
20.09.2015,13:38:53.6732640,1.251788297,0.633994987,0.987076858,0.474825929,0.61407621,0.010725063,0.605966073,0
20.09.2015,13:38:53.6780806,1.236590349,0.633994987,0.987132203,0.474825929,0.613848753,0.010621938,0.605862948,0
20.09.2015,13:38:53.6829258,1.260327351,0.633922368,0.987021513,0.457663105,0.613962482,0.010518812,0.605862948,0
20.09.2015,13:38:53.6876950,1.228787227,0.633855282,0.987187548,0.474797388,0.613791889,0.010518812,0.605862948,0
20.09.2015,13:38:53.6925346,1.278185458,0.633861629,0.986966168,0.46025324,0.613905617,0.010415686,0.605862948,0
20.09.2015,13:38:53.6972858,1.219550052,0.633861629,0.987242893,0.46025324,0.613848753,0.010415686,0.605862948,0
20.09.2015,13:38:53.7021192,1.26025083,0.633847947,0.987021513,0.471172573,0.613735025,0.010518812,0.605862948,0
20.09.2015,13:38:53.7068688,1.232638425,0.63377957,0.987187548,0.465571371,0.613791889,0.010518812,0.605862948,0
20.09.2015,13:38:53.7117712,1.235115452,0.63377957,0.987132203,0.465571371,0.613678161,0.010518812,0.605862948,0
20.09.2015,13:38:53.7164428,1.22510245,0.633823438,0.987187548,0.476499171,0.613905617,0.010415686,0.605862948,0
20.09.2015,13:38:53.7213382,1.213835035,0.633780287,0.987242893,0.467180181,0.613678161,0.010415686,0.605862948,0
20.09.2015,13:38:53.7260980,1.234413179,0.633764197,0.987132203,0.461588723,0.613905617,0.010415686,0.605862948,0
20.09.2015,13:38:53.7309578,1.189051078,0.633764197,0.987353582,0.461588723,0.613735025,0.010312561,0.605966073,0
20.09.2015,13:38:53.7356934,1.237241384,0.633971467,0.987132203,0.47508637,0.613735025,0.010312561,0.605862948,0
20.09.2015,13:38:53.7405266,1.192397696,0.633996726,0.987353582,0.457842341,0.613621297,0.010312561,0.605759822,0
20.09.2015,13:38:53.7452872,1.225578387,0.633996726,0.987187548,0.457842341,0.61339384,0.010312561,0.605656697,0
20.09.2015,13:38:53.7501696,1.2057064,0.634095656,0.987298238,0.46437918,0.613507568,0.010209435,0.605450445,0
20.09.2015,13:38:53.7549440,1.211623861,0.633949285,0.987242893,0.468561085,0.613280112,0.010209435,0.605450445,0
20.09.2015,13:38:53.7597306,1.22655118,0.633893506,0.987187548,0.470244763,0.613450704,0.01010631,0.60534732,0
20.09.2015,13:38:53.7645078,1.20327296,0.633893506,0.987298238,0.470244763,0.613280112,0.01010631,0.60534732,0
20.09.2015,13:38:53.7692976,1.241373322,0.63381387,0.987132203,0.467183961,0.61339384,0.01010631,0.60534732,0
20.09.2015,13:38:53.7741444,1.210149988,0.63367332,0.987298238,0.464122627,0.613280112,0.01010631,0.605244194,0
20.09.2015,13:38:53.7789402,1.257990224,0.633709103,0.987076858,0.463669265,0.613280112,0.01010631,0.605244194,0
20.09.2015,13:38:53.7837310,1.215816833,0.633709103,0.987298238,0.463669265,0.613336976,0.010003184,0.605244194,0
20.09.2015,13:38:53.7884624,1.247079073,0.633740326,0.987132203,0.462361897,0.613223247,0.010003184,0.605244194,0
20.09.2015,13:38:53.7932296,1.244341494,0.633568904,0.987187548,0.473084902,0.613450704,0.009900058,0.605244194,0
20.09.2015,13:38:53.7980880,1.236513521,0.633568904,0.987187548,0.473084902,0.613223247,0.009900058,0.60534732,0
20.09.2015,13:38:53.8029354,1.261754301,0.633433137,0.987076858,0.455796943,0.613450704,0.009900058,0.60534732,0
20.09.2015,13:38:53.8077578,1.226695651,0.633325787,0.987242893,0.462621965,0.613166383,0.009900058,0.60534732,0
20.09.2015,13:38:53.8124866,1.262824045,0.633254205,0.987076858,0.466338422,0.613166383,0.009900058,0.605244194,0
20.09.2015,13:38:53.8172176,1.218611993,0.633254205,0.987298238,0.466338422,0.613052655,0.009796933,0.605244194,0
20.09.2015,13:38:53.8221396,1.249113458,0.633257362,0.987132203,0.468013101,0.612995791,0.009693807,0.605141069,0
20.09.2015,13:38:53.8269556,1.233333265,0.63319994,0.987242893,0.465881759,0.613052655,0.009590682,0.605141069,0
20.09.2015,13:38:53.8317018,1.231915435,0.63319994,0.987187548,0.465881759,0.612882062,0.009693807,0.605141069,0
20.09.2015,13:38:53.8364188,1.223442249,0.633297706,0.987242893,0.462365412,0.613166383,0.009590682,0.605141069,0
20.09.2015,13:38:53.8413250,1.20554656,0.633253503,0.987298238,0.464959061,0.612938926,0.009693807,0.605244194,0
20.09.2015,13:38:53.8460756,1.240937635,0.633189399,0.987132203,0.474811658,0.613223247,0.009693807,0.605244194,0
20.09.2015,13:38:53.8508552,1.190364105,0.633189399,0.987353582,0.474811658,0.613223247,0.009693807,0.60534732,0
20.09.2015,13:38:53.8557260,1.236586474,0.633311723,0.987132203,0.472182279,0.613507568,0.009693807,0.605450445,0
20.09.2015,13:38:53.8605166,1.192369335,0.633265415,0.987353582,0.457986432,0.613678161,0.009693807,0.605656697,0
20.09.2015,13:38:53.8652524,1.224412618,0.633265415,0.987187548,0.457986432,0.613791889,0.009693807,0.605862948,0
20.09.2015,13:38:53.8700762,1.206125077,0.633315374,0.987298238,0.464168314,0.614133074,0.009590682,0.605966073,0
20.09.2015,13:38:53.8749074,1.210572845,0.633360247,0.987242893,0.467840414,0.613962482,0.009590682,0.606069199,0
20.09.2015,13:38:53.8796948,1.227710454,0.633345513,0.987187548,0.469545392,0.614246802,0.009487556,0.606069199,0
20.09.2015,13:38:53.8844904,1.202367294,0.633345513,0.987298238,0.469545392,0.614133074,0.00938443,0.606172325,0
20.09.2015,13:38:53.8893232,1.240163737,0.633291838,0.987132203,0.454753157,0.614360531,0.009281305,0.606172325,0
20.09.2015,13:38:53.8941460,1.209681834,0.633155083,0.987298238,0.475782067,0.614303667,0.009178179,0.60627545,0
20.09.2015,13:38:53.8989606,1.256616378,0.633288744,0.987076858,0.463630607,0.614303667,0.009178179,0.60627545,0
20.09.2015,13:38:53.9036538,1.215791284,0.633288744,0.987298238,0.463630607,0.614360531,0.009075054,0.60627545,0
20.09.2015,13:38:53.9084366,1.245709867,0.633493972,0.987132203,0.462263493,0.614189938,0.009178179,0.60627545,0
20.09.2015,13:38:53.9133032,1.245078368,0.633409569,0.987187548,0.469196132,0.614360531,0.009075054,0.606172325,0
20.09.2015,13:38:53.9181356,1.235448095,0.633409569,0.987187548,0.469196132,0.614133074,0.009075054,0.60627545,0
20.09.2015,13:38:53.9228842,1.250889643,0.633373786,0.987132203,0.456064039,0.614474259,0.008971928,0.60627545,0
20.09.2015,13:38:53.9277194,1.235633548,0.633252754,0.987187548,0.462751999,0.614417395,0.008971928,0.606481701,0
20.09.2015,13:38:53.9324970,1.270668654,0.633133093,0.987021513,0.469592145,0.614587988,0.009075054,0.606481701,0
20.09.2015,13:38:53.9372956,1.222886902,0.633133093,0.987242893,0.469592145,0.614701716,0.009075054,0.606687953,0
20.09.2015,13:38:53.9421120,1.26696731,0.633159404,0.987021513,0.471573218,0.614701716,0.009075054,0.606791078,0
20.09.2015,13:38:53.9469184,1.224086555,0.633210337,0.987242893,0.467826144,0.614929173,0.009075054,0.606894204,0
20.09.2015,13:38:53.9516668,1.239799911,0.633210337,0.987132203,0.467826144,0.614929173,0.008971928,0.607100455,0
20.09.2015,13:38:53.9564984,1.233562568,0.633438687,0.987187548,0.466747906,0.615327222,0.008868802,0.607203581,0
20.09.2015,13:38:53.9612956,1.213414495,0.633403956,0.987242893,0.465644375,0.615270358,0.008868802,0.607409832,0
20.09.2015,13:38:53.9661034,1.241262467,0.633298184,0.987132203,0.472485532,0.615554678,0.008868802,0.607512958,0
20.09.2015,13:38:53.9709080,1.201987813,0.633298184,0.987298238,0.472485532,0.61544095,0.008868802,0.607616083,0
20.09.2015,13:38:53.9756960,1.2449635,0.633165575,0.987076858,0.457940745,0.615497814,0.008971928,0.607616083,0
20.09.2015,13:38:53.9804552,1.197134538,0.633130286,0.987298238,0.472321419,0.615384086,0.008971928,0.607512958,0
20.09.2015,13:38:53.9852976,1.238493102,0.633109349,0.987076858,0.467313729,0.615270358,0.009075054,0.607409832,0
20.09.2015,13:38:53.9901404,1.203570937,0.633109349,0.987242893,0.467313729,0.615554678,0.009075054,0.607409832,0
20.09.2015,13:38:53.9949162,1.218336048,0.633315964,0.987132203,0.471693507,0.615497814,0.009075054,0.607512958,0
20.09.2015,13:38:53.9997614,1.224380809,0.633305998,0.987132203,0.473355034,0.615725271,0.009075054,0.607512958,0
20.09.2015,13:38:54.0044966,1.205644763,0.633305998,0.987187548,0.473355034,0.615668407,0.009178179,0.607616083,0
20.09.2015,13:38:54.0092564,1.233106069,0.633309155,0.987076858,0.457462782,0.615895864,0.009178179,0.607616083,0
20.09.2015,13:38:54.0140954,1.201354302,0.63324612,0.987242893,0.480684058,0.615838999,0.009178179,0.607719209,0
20.09.2015,13:38:54.0189522,1.251489884,0.633282956,0.987021513,0.465999332,0.616009592,0.009178179,0.607822334,0
20.09.2015,13:38:54.0236954,1.22022337,0.633282956,0.987187548,0.465999332,0.616293913,0.008971928,0.608028586,0
20.09.2015,13:38:54.0284950,1.250244029,0.633421879,0.987021513,0.458991559,0.616293913,0.008971928,0.608131711,0
20.09.2015,13:38:54.0332460,1.247556994,0.633476368,0.987076858,0.474326454,0.616464505,0.008868802,0.608234837,0
20.09.2015,13:38:54.0381722,1.251138967,0.633476368,0.987021513,0.474326454,0.616350777,0.008868802,0.608337962,0
20.09.2015,13:38:54.0429020,1.252074113,0.633634236,0.987021513,0.460235667,0.616578234,0.008868802,0.608337962,0
20.09.2015,13:38:54.0476160,1.239315538,0.633748953,0.987076858,0.466312117,0.616293913,0.008868802,0.608337962,0
20.09.2015,13:38:54.0524064,1.271011573,0.633648523,0.986910823,0.472271471,0.616407641,0.008868802,0.608234837,0
20.09.2015,13:38:54.0573322,1.234962667,0.633648523,0.987076858,0.472271471,0.616407641,0.008765677,0.608337962,0
20.09.2015,13:38:54.0620916,1.264187414,0.633710618,0.986910823,0.471959805,0.616407641,0.008765677,0.608337962,0
20.09.2015,13:38:54.0668650,1.235924967,0.633731173,0.987076858,0.473056361,0.616407641,0.008765677,0.608337962,0
20.09.2015,13:38:54.0717516,1.25270341,0.633731173,0.986966168,0.473056361,0.616237049,0.008868802,0.608441088,0
20.09.2015,13:38:54.0764544,1.237547382,0.633892437,0.987076858,0.468708958,0.616350777,0.008971928,0.608337962,0
20.09.2015,13:38:54.0812978,1.229561434,0.633868231,0.987076858,0.467355902,0.61612332,0.009075054,0.608234837,0
20.09.2015,13:38:54.0860944,1.241454676,0.633733613,0.987021513,0.472232227,0.616293913,0.009075054,0.608234837,0
20.09.2015,13:38:54.0909088,1.201484532,0.633733613,0.987187548,0.472232227,0.616293913,0.009075054,0.608337962,0
20.09.2015,13:38:54.0957708,1.248665082,0.633675728,0.986966168,0.463567347,0.616521369,0.009075054,0.608441088,0
20.09.2015,13:38:54.1005098,1.20281241,0.633588789,0.987187548,0.474858038,0.616578234,0.009075054,0.608544214,0
20.09.2015,13:38:54.1052954,1.236102755,0.633603922,0.987021513,0.468761674,0.616635098,0.009075054,0.608647339,0
20.09.2015,13:38:54.1100162,1.206210688,0.633603922,0.987187548,0.468761674,0.61680569,0.008971928,0.608647339,0
20.09.2015,13:38:54.1149722,1.220583661,0.633552352,0.987076858,0.460899895,0.616748826,0.008971928,0.608750465,0
20.09.2015,13:38:54.1197350,1.225201148,0.633601498,0.987076858,0.486064117,0.617033147,0.008868802,0.608750465,0
20.09.2015,13:38:54.1245050,1.218811735,0.633601498,0.987076858,0.486064117,0.617090011,0.008868802,0.608956716,0
20.09.2015,13:38:54.1293788,1.240661903,0.633618337,0.986966168,0.461209164,0.617374332,0.008765677,0.609059842,0
20.09.2015,13:38:54.1341124,1.207942721,0.633757771,0.987132203,0.4837701,0.617203739,0.008765677,0.609162967,0
20.09.2015,13:38:54.1389106,1.256888019,0.633792406,0.986910823,0.469264238,0.617260604,0.008868802,0.609059842,0
20.09.2015,13:38:54.1437258,1.214889256,0.633792406,0.987132203,0.469264238,0.617146875,0.008868802,0.608956716,0
20.09.2015,13:38:54.1485538,1.262057269,0.633836609,0.986910823,0.461444631,0.616976283,0.008868802,0.60885359,0
20.09.2015,13:38:54.1533344,1.244557869,0.633984048,0.987021513,0.474643978,0.616919419,0.008971928,0.608750465,0
20.09.2015,13:38:54.1580990,1.247563788,0.633984048,0.986966168,0.474643978,0.616748826,0.009075054,0.608750465,0
20.09.2015,13:38:54.1629432,1.25536674,0.634135601,0.986966168,0.46478334,0.616862554,0.009075054,0.608647339,0
20.09.2015,13:38:54.1677258,1.249079188,0.634267158,0.986966168,0.467995528,0.616578234,0.009178179,0.608544214,0
20.09.2015,13:38:54.1724822,1.285749759,0.634137882,0.986800133,0.475250483,0.616635098,0.009281305,0.608441088,0
20.09.2015,13:38:54.1772980,1.235997159,0.634137882,0.987021513,0.475250483,0.616521369,0.009178179,0.608441088,0
20.09.2015,13:38:54.1821108,1.281713071,0.634155773,0.986800133,0.475910024,0.616521369,0.009178179,0.608441088,0
20.09.2015,13:38:54.1869278,1.238209598,0.634279245,0.987021513,0.4728423,0.616521369,0.009178179,0.608441088,0
20.09.2015,13:38:54.1916544,1.254649263,0.634279245,0.986910823,0.4728423,0.616521369,0.009178179,0.608544214,0
20.09.2015,13:38:54.1964686,1.24154451,0.634499479,0.987021513,0.472841927,0.616635098,0.009075054,0.608544214,0
20.09.2015,13:38:54.2013084,1.243541896,0.634501584,0.986966168,0.468477005,0.616350777,0.009178179,0.608544214,0
20.09.2015,13:38:54.2060506,1.244253636,0.634392607,0.986966168,0.47374849,0.616464505,0.009281305,0.608441088,0
20.09.2015,13:38:54.2108602,1.208020418,0.634392607,0.987132203,0.47374849,0.616293913,0.009281305,0.608441088,0
20.09.2015,13:38:54.2157054,1.244473569,0.634250526,0.986966168,0.46653704,0.616350777,0.00938443,0.608337962,0
20.09.2015,13:38:54.2205422,1.209628458,0.634108445,0.987132203,0.461852305,0.616237049,0.00938443,0.608234837,0
20.09.2015,13:38:54.2252686,1.239380364,0.634028315,0.986966168,0.481665169,0.616237049,0.009487556,0.608234837,0
20.09.2015,13:38:54.2301732,1.210286377,0.634028315,0.987132203,0.481665169,0.616293913,0.009487556,0.608234837,0
20.09.2015,13:38:54.2348342,1.222993957,0.633940962,0.987021513,0.462411099,0.616180184,0.009590682,0.608131711,0
20.09.2015,13:38:54.2397634,1.222292044,0.633911493,0.987076858,0.461901507,0.616237049,0.009693807,0.608028586,0
20.09.2015,13:38:54.2444150,1.213077081,0.633911493,0.987076858,0.461901507,0.616009592,0.009693807,0.608028586,0
20.09.2015,13:38:54.2493704,1.239941923,0.633873031,0.986966168,0.471986057,0.616237049,0.009590682,0.60792546,0
20.09.2015,13:38:54.2541344,1.215059604,0.633908814,0.987076858,0.471696223,0.616066456,0.009590682,0.60792546,0
20.09.2015,13:38:54.2589232,1.253022672,0.633943625,0.986910823,0.482375137,0.616293913,0.009590682,0.608028586,0
20.09.2015,13:38:54.2637160,1.22192544,0.633943625,0.987076858,0.482375137,0.616293913,0.009487556,0.608028586,0
20.09.2015,13:38:54.2684996,1.265365076,0.633930899,0.986855478,0.461873392,0.616237049,0.009487556,0.608028586,0
20.09.2015,13:38:54.2733440,1.237126528,0.634022909,0.987021513,0.4781296,0.616237049,0.009487556,0.608028586,0
20.09.2015,13:38:54.2781454,1.256369809,0.634022909,0.986910823,0.4781296,0.616066456,0.009487556,0.60792546,0
20.09.2015,13:38:54.2828932,1.262186511,0.634149124,0.986910823,0.466456208,0.616180184,0.00938443,0.60792546,0
20.09.2015,13:38:54.2876646,1.244562364,0.634310149,0.986966168,0.468389145,0.615895864,0.00938443,0.607822334,0
20.09.2015,13:38:54.2924572,1.272906889,0.634428741,0.986855478,0.474472729,0.616009592,0.00938443,0.607822334,0
20.09.2015,13:38:54.2972248,1.238209798,0.634428741,0.987021513,0.474472729,0.615782135,0.009487556,0.607822334,0
20.09.2015,13:38:54.3021378,1.281772882,0.63435507,0.986800133,0.458046178,0.615782135,0.009590682,0.607719209,0
20.09.2015,13:38:54.3069544,1.238668736,0.634229206,0.987021513,0.473916171,0.615497814,0.009590682,0.607512958,0
20.09.2015,13:38:54.3116870,1.26592065,0.634160685,0.986855478,0.472458854,0.615384086,0.009693807,0.607409832,0
20.09.2015,13:38:54.3164172,1.23639109,0.634160685,0.987021513,0.472458854,0.615497814,0.009693807,0.607306706,0
20.09.2015,13:38:54.3213274,1.241542393,0.634217517,0.986966168,0.470617293,0.615327222,0.009693807,0.607306706,0
20.09.2015,13:38:54.3260774,1.245614393,0.634399145,0.986966168,0.474479864,0.615554678,0.009693807,0.607409832,0
20.09.2015,13:38:54.3308526,1.215147295,0.634399145,0.987076858,0.474479864,0.615497814,0.009693807,0.607512958,0
20.09.2015,13:38:54.3356218,1.244894578,0.634243382,0.986966168,0.466030962,0.615668407,0.009693807,0.607512958,0
20.09.2015,13:38:54.3405478,1.198153162,0.634108668,0.987187548,0.465577601,0.615497814,0.009693807,0.607616083,0
20.09.2015,13:38:54.3452600,1.245077758,0.633931872,0.986966168,0.469425901,0.615554678,0.009590682,0.607512958,0
20.09.2015,13:38:54.3500828,1.200772242,0.633931872,0.987187548,0.469425901,0.615611543,0.009590682,0.607512958,0
20.09.2015,13:38:54.3549634,1.229268604,0.633854868,0.987021513,0.473723516,0.61544095,0.009590682,0.607512958,0
20.09.2015,13:38:54.3597218,1.213796694,0.63380856,0.987132203,0.458945872,0.615554678,0.009590682,0.607409832,0
20.09.2015,13:38:54.3644618,1.219543359,0.63380856,0.987076858,0.458945872,0.615270358,0.009693807,0.607409832,0
20.09.2015,13:38:54.3692896,1.231961779,0.633731077,0.987021513,0.474786685,0.61544095,0.009693807,0.607203581,0
20.09.2015,13:38:54.3741346,1.217469497,0.633755459,0.987076858,0.472402623,0.615042901,0.009796933,0.607100455,0
20.09.2015,13:38:54.3789232,1.2532985,0.633769141,0.986910823,0.472592403,0.615099765,0.009796933,0.606894204,0
20.09.2015,13:38:54.3836926,1.210693052,0.633769141,0.987132203,0.472592403,0.614872308,0.009900058,0.606791078,0
20.09.2015,13:38:54.3884564,1.255181978,0.633774483,0.986910823,0.475207671,0.614872308,0.009900058,0.606687953,0
20.09.2015,13:38:54.3933106,1.240672333,0.633855872,0.987021513,0.475871259,0.614815444,0.009900058,0.606584827,0
20.09.2015,13:38:54.3980700,1.256514598,0.633855872,0.986910823,0.475871259,0.614644852,0.010003184,0.606584827,0
20.09.2015,13:38:54.4028882,1.252228907,0.633866397,0.986966168,0.464909859,0.614872308,0.010003184,0.606481701,0
20.09.2015,13:38:54.4076942,1.246499961,0.633886968,0.986966168,0.468557837,0.614587988,0.01010631,0.606481701,0
20.09.2015,13:38:54.4124144,1.274266274,0.634105989,0.986855478,0.475560871,0.614815444,0.010003184,0.606481701,0
20.09.2015,13:38:54.4172458,1.249949362,0.634105989,0.986966168,0.475560871,0.614644852,0.010003184,0.606584827,0
20.09.2015,13:38:54.4221410,1.279024093,0.63409336,0.986800133,0.45911105,0.614872308,0.009900058,0.606584827,0
