date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_LHVG_iSelectedInput
20.09.2015,13:23:02.1164598,0.926995434,0.460390548,0.974347523,0.344835851,0.191632265,-0.075075443,0.170672881,1
20.09.2015,13:23:02.1213732,0.879629066,0.460390548,0.974568903,0.344835851,0.191404808,-0.075178568,0.170569756,1
20.09.2015,13:23:02.1261284,0.940998994,0.46025939,0.974292179,0.337476635,0.191120487,-0.075178568,0.170363505,1
20.09.2015,13:23:02.1309204,0.902058359,0.460077331,0.974458213,0.346393063,0.190949895,-0.075178568,0.170157253,1
20.09.2015,13:23:02.1357134,0.918784406,0.460077331,0.974347523,0.346393063,0.190551845,-0.075075443,0.169847877,1
20.09.2015,13:23:02.1405258,0.929351975,0.459854212,0.974347523,0.337525837,0.190381253,-0.075075443,0.1695385,1
20.09.2015,13:23:02.1453006,0.885965978,0.459742843,0.974513558,0.360774376,0.190040068,-0.075178568,0.169332249,1
20.09.2015,13:23:02.1501276,0.926024975,0.459760719,0.974402868,0.34335979,0.190096932,-0.075281694,0.169022872,1
20.09.2015,13:23:02.1549346,0.874648828,0.459760719,0.974624248,0.34335979,0.190040068,-0.075487945,0.168919746,1
20.09.2015,13:23:02.1596822,0.932001189,0.459885961,0.974402868,0.336974071,0.190096932,-0.075591071,0.169022872,1
20.09.2015,13:23:02.1644876,0.862935563,0.459883824,0.974734938,0.34589002,0.19021066,-0.075591071,0.169125997,1
20.09.2015,13:23:02.1693380,0.926436849,0.459883824,0.974458213,0.34589002,0.19021066,-0.075487945,0.169229123,1
20.09.2015,13:23:02.1741570,0.890331447,0.459810152,0.974624248,0.334700235,0.190494981,-0.075487945,0.169332249,1
20.09.2015,13:23:02.1788594,0.882092746,0.459650179,0.974624248,0.341128127,0.190722438,-0.075591071,0.169744751,1
20.09.2015,13:23:02.1836916,0.911444122,0.459544408,0.974513558,0.348415937,0.19129108,-0.075694196,0.169951002,1
20.09.2015,13:23:02.1885132,0.866480826,0.459544408,0.974679593,0.348415937,0.191404808,-0.075694196,0.170363505,1
20.09.2015,13:23:02.1932678,0.910145104,0.459629657,0.974513558,0.334274989,0.191575401,-0.075797322,0.170569756,1
20.09.2015,13:23:02.1981566,0.857278504,0.459653337,0.974734938,0.344284565,0.191575401,-0.075797322,0.170672881,1
20.09.2015,13:23:02.2028926,0.907086773,0.459653337,0.974513558,0.344284565,0.191575401,-0.075900448,0.170569756,1
20.09.2015,13:23:02.2076530,0.857817241,0.459697907,0.974734938,0.343823695,0.191518536,-0.076106699,0.17046663,1
20.09.2015,13:23:02.2125062,0.893809265,0.459573717,0.974568903,0.331653225,0.191177351,-0.076106699,0.170157253,1
20.09.2015,13:23:02.2173672,0.870422552,0.459473288,0.974679593,0.351102399,0.191234216,-0.076209824,0.169951002,1
20.09.2015,13:23:02.2221008,0.878151257,0.459473288,0.974624248,0.351102399,0.191006759,-0.076209824,0.169847877,1
